"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"64","87000343",NA,"Georgetown Historic District","Connecticut","Fairfield","Redding","Roughly bounded by US 7, Portland Ave., CT 107, and the Norwalk River","Listed","Single",FALSE,125,"Industry; Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/132353839",FALSE,FALSE,TRUE,FALSE,FALSE,1987-03-09,NA,NA,NA,"87000343","Georgetown","Georgetown Historic District, Fairfield, Connecticut",41.25565,-73.43484
"65","07000107",NA,"Glenville Historic District","Connecticut","Fairfield","Greenwich","Roughly along Glen Ridge Rd., Glenville Rd., Glenville St., Pemberwick Rd., Riversville Rd., and Weaver St.","Listed","Single",FALSE,33.9,"Community Planning And Development; European","District","https://catalog.archives.gov/id/132353841",FALSE,FALSE,TRUE,FALSE,FALSE,2007-03-09,NA,"Sherwood's Bridge",NA,"07000107","Glenville","Glenville Historic District, Fairfield, Connecticut",41.139786978355,-73.265127828198
"66","87001404",NA,"Golden Hill Historic District","Connecticut","Fairfield","Bridgeport","Roughly bounded by Congress St., Lyon Terr., Elm, and Harrison Sts.","Listed","Multiple",FALSE,10,"Architecture","District","https://catalog.archives.gov/id/132353015",FALSE,FALSE,TRUE,FALSE,FALSE,1987-09-03,NA,NA,NA,"87001404","Golden Hill","Golden Hill Historic District, Fairfield, Connecticut",41.17871,-73.19178
"67","71000899",NA,"Greenfield Hill Historic District","Connecticut","Fairfield","Greenfield Hill","Roughly bounded by Meeting House Ln., Hillside Rd., Verna Hil Rd. and Bronson Rd.","Listed","Single",FALSE,175,"Literature; Education; Politics/Government; Architecture","District","https://catalog.archives.gov/id/132353858",FALSE,FALSE,TRUE,FALSE,FALSE,1971-03-11,NA,"See Also:Bronson Windmill",NA,"71000899","Greenfield Hill","Greenfield Hill Historic District, Fairfield, Connecticut",41.17565,-73.29206
"68","89001215",NA,"Greenwich Avenue Historic District","Connecticut","Fairfield","Greenwich","Roughly bounded by Railroad, Arch, Field Point, W. Elm, Greenwich, Putnam, Mason, Havemeyer, and Bruce","Listed","Single",FALSE,86,"Architecture","District","https://catalog.archives.gov/id/132353860",FALSE,FALSE,TRUE,FALSE,FALSE,1989-08-31,NA,"See Also:Greenwich Municipal Center Historic District",NA,"89001215","Greenwich Avenue","Greenwich Avenue Historic District, Fairfield, Connecticut",41.02704,-73.62568
"69","88000579",NA,"Greenwich Municipal Center Historic District","Connecticut","Fairfield","Greenwich","101 Field Point Rd., 290, 299, 310 Greenwich Ave.","Listed","Single",FALSE,21.6,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/132353862",FALSE,FALSE,TRUE,FALSE,FALSE,1988-07-26,NA,"See Also:Greenwich Town Hall;US Post Office--Greenwich Main",NA,"88000579","Greenwich Municipal Center","Greenwich Municipal Center Historic District, Fairfield, Connecticut",41.02315,-73.63096
"70","100004671","RS","Greenwich Point Historic District","Connecticut","Fairfield","Greenwich","Tod's Driftway at Shore Rd.","Listed","Resubmission",FALSE,147,"Archeology; Entertainment/Recreation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-07-12,NA,"Tod's Point; Elizabeth's Neck",NA,"100004671","Greenwich Point","Greenwich Point Historic District, Fairfield, Connecticut",41.00204,-73.57096
"71","99001568",NA,"Greenwood Avenue Historic District","Connecticut","Fairfield","Bethel","Roughly along Greenwood Ave., P.T. Barnum Sq., Depot Pl., and South St.","Listed","Single",FALSE,NA,"Architecture; Exploration/Settlement; Social History","District","https://catalog.archives.gov/id/132353868",FALSE,FALSE,FALSE,TRUE,FALSE,1999-12-17,NA,NA,NA,"99001568","Greenwood Avenue","Greenwood Avenue Historic District, Fairfield, Connecticut",41.02704,-73.62568
"72","96001461",NA,"Hattertown Historic District","Connecticut","Fairfield","Newtown","Roughly, jct. of Aunt Park Ln., Castle Meadow, Hattertown, and Hi Barlow Rds.","Listed","Single",FALSE,55,"Architecture; Social History; Industry","District","https://catalog.archives.gov/id/132353874",FALSE,FALSE,TRUE,FALSE,FALSE,1996-12-06,NA,NA,NA,"96001461","Hattertown","Hattertown Historic District, Fairfield, Connecticut",41.34121,-73.30901
"73","88000664",NA,"Haviland And Elizabeth Streets-Hanford Place Historic District","Connecticut","Fairfield","Norwalk","Roughly bounded by Haviland, Day Sts., Hanford Pl., and S. Main St.","Listed","Single",FALSE,4.3,"Architecture; Social History","District","https://catalog.archives.gov/id/132353876",FALSE,FALSE,TRUE,FALSE,FALSE,1988-05-26,NA,NA,NA,"88000664","Haviland And Elizabeth Streets-Hanford Place","Haviland And Elizabeth Streets-Hanford Place Historic District, Fairfield, Connecticut",41.09692,-73.41866
"74","16000724",NA,"Hubbard Heights Historic District","Connecticut","Fairfield","Stamford","Hubbard Ave. and vicinity","Listed","Single",FALSE,95,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-10-18,NA,NA,NA,"16000724","Hubbard Heights","Hubbard Heights Historic District, Fairfield, Connecticut",41.143322,-73.249812
"75","00000296",NA,"Huntington Center Historic District","Connecticut","Fairfield","Shelton","Roughly along Church and Huntington Sts., from Ripton Rd. to the Farmill River","Listed","Single",FALSE,60,"Architecture; Social History","District","https://catalog.archives.gov/id/132353888",FALSE,FALSE,TRUE,FALSE,FALSE,2000-03-31,NA,NA,NA,"00000296","Huntington Center","Huntington Center Historic District, Fairfield, Connecticut",41.33176,-73.20789
"76","95001348",NA,"Kettle Creek Historic District","Connecticut","Fairfield","Weston","Roughly, Weston and Old Weston Rds. N of Broad St.","Listed","Single",FALSE,15,"Architecture; Social History","District","https://catalog.archives.gov/id/132353906",FALSE,FALSE,TRUE,FALSE,FALSE,1995-11-22,NA,NA,NA,"95001348","Kettle Creek","Kettle Creek Historic District, Fairfield, Connecticut",41.18704,-73.36512
"77","98000884",NA,"Kings Highway North Historic District","Connecticut","Fairfield","Westport","Roughly along Kings Hwy. N, from Wilton Rd. to Woodside Ave.","Listed","Single",FALSE,58,"Social History; Architecture","District","https://catalog.archives.gov/id/132353908",FALSE,FALSE,TRUE,FALSE,FALSE,1998-08-10,NA,NA,NA,"98000884","Kings Highway North","Kings Highway North Historic District, Fairfield, Connecticut",41.176267038644,-73.223483802357
"78","90001428",NA,"Lakeview Village Historic District","Connecticut","Fairfield","Bridgeport","Roughly bounded by Essex St., Boston Ave., Colony St., Plymouth St. and Asylum St.","Listed","Multiple",FALSE,8.9,"Community Planning And Development; Architecture; Social History","District","https://catalog.archives.gov/id/132353027",FALSE,TRUE,TRUE,FALSE,FALSE,1990-09-26,NA,"Mill Green Development",NA,"90001428","Lakeview Village","Lakeview Village Historic District, Fairfield, Connecticut",41.1976,-73.17594
"79","86003653",NA,"Long Ridge Village Historic District","Connecticut","Fairfield","Stamford","Old Long Ridge Rd. bounded by the New York State Line, Rock Rimmon Rd., and Long Ridge Rd./CT 104","Listed","Single",FALSE,70,"Industry; Architecture","District","https://catalog.archives.gov/id/132353930",FALSE,FALSE,TRUE,FALSE,FALSE,1987-06-02,NA,NA,NA,"86003653","Long Ridge Village","Long Ridge Village Historic District, Fairfield, Connecticut",41.15815,-73.5954
"80","11000750",NA,"Long Ridge Village Historic District (Boundary Increase)","Connecticut","Fairfield","Stamford","1-130 Mill Rd., 189-247 Old Long Ridge Rd., 1257-1306 Rock Rimmon Rd.","Listed","Single",FALSE,54.6,"Community Planning And Development; Social History; Architecture","District","https://catalog.archives.gov/id/132353932",FALSE,FALSE,TRUE,FALSE,FALSE,2011-10-20,NA,"Old Long Ridge Village Historic District Boundary Increase",NA,"11000750","Long Ridge Village (Boundary Increase)","Long Ridge Village Historic District (Boundary Increase), Fairfield, Connecticut",41.15815,-73.5954
"81","83003508",NA,"Main Street Historic District","Connecticut","Fairfield","Danbury","Boughton, Elm, Ives, Keeler, Main, West and White Sts.","Listed","Single",FALSE,47,"Commerce; Agriculture; Entertainment/Recreation; Education; Politics/Government; Communications; Religion; Social History","District","https://catalog.archives.gov/id/132353942",FALSE,FALSE,TRUE,FALSE,FALSE,1983-11-29,NA,NA,NA,"83003508","Main Street","Main Street Historic District, Fairfield, Connecticut",41.39454,-73.45207
"82","82004382",NA,"Marina Park Historic District","Connecticut","Fairfield","Bridgeport","Marina Park, Park and Waldemere Aves.","Listed","Single",FALSE,11,"Architecture","District","https://catalog.archives.gov/id/132353948",FALSE,FALSE,TRUE,FALSE,FALSE,1982-04-27,NA,NA,NA,"82004382","Marina Park","Marina Park Historic District, Fairfield, Connecticut",41.16315,-73.19067
"83","91000392",NA,"Mill Cove Historic District","Connecticut","Fairfield","Westport","Between Compo Mill Cove and Long Island Sound","Listed","Multiple",FALSE,9,"Entertainment/Recreation; Architecture","District","https://catalog.archives.gov/id/132353037",FALSE,FALSE,TRUE,FALSE,FALSE,1991-04-19,NA,NA,NA,"91000392","Mill Cove","Mill Cove Historic District, Fairfield, Connecticut",41.143322,-73.249812
"84","77001392",NA,"Monroe Center Historic District","Connecticut","Fairfield","Monroe","CT 110 and CT 111","Listed","Single",FALSE,120,"Community Planning And Development; Military; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/132353962",FALSE,FALSE,TRUE,FALSE,FALSE,1977-08-19,NA,NA,NA,"77001392","Monroe Center","Monroe Center Historic District, Fairfield, Connecticut",41.33176,-73.20789
"85","10000346",NA,"Nathaniel Witherell Historic District","Connecticut","Fairfield","Greenwich","70 Parsonage Rd","Listed","Single",FALSE,20.7,"Health/Medicine; Architecture; Social History","District","https://catalog.archives.gov/id/132353967",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-09,NA,"Greenwich Memorial Hospital Historic District",NA,"10000346","Nathaniel Witherell","Nathaniel Witherell Historic District, Fairfield, Connecticut",41.143322,-73.249812
"86","84000812",NA,"National Hall Historic District","Connecticut","Fairfield","Westport","Riverside Ave., Wilton and Post Rds.","Listed","Single",FALSE,3,"Commerce; Architecture","District","https://catalog.archives.gov/id/132353969",FALSE,FALSE,TRUE,FALSE,FALSE,1984-09-13,NA,NA,NA,"84000812","National Hall","National Hall Historic District, Fairfield, Connecticut",41.17565,-73.29206
"87","96001458",NA,"Newtown Borough Historic District","Connecticut","Fairfield","Newtown","Roughly, Main St. from Hawley Rd. to Academy Ln.","Listed","Single",FALSE,100,"Architecture; Social History; Exploration/Settlement","District","https://catalog.archives.gov/id/132353977",FALSE,FALSE,TRUE,FALSE,FALSE,1996-12-20,NA,"See Also:Glover House;Beers House",NA,"96001458","Newtown Borough","Newtown Borough Historic District, Fairfield, Connecticut",41.4086887,-73.3051213
"88","87001392",NA,"Nichols Farms Historic District","Connecticut","Fairfield","Trumbull","Center Rd., 1681--1944 Huntington Turnpike, 5--34 Priscilla Pl., and 30--172 Shelton Rd.","Listed","Single",FALSE,104,"Architecture","District","https://catalog.archives.gov/id/132353979",FALSE,FALSE,TRUE,FALSE,FALSE,1987-08-20,NA,NA,NA,"87001392","Nichols Farms","Nichols Farms Historic District, Fairfield, Connecticut",41.24343,-73.15928
"89","91000955",NA,"Norfield Historic District","Connecticut","Fairfield","Weston","Roughly, jct. of Weston and Norfield Rds. NE to Hedgerow Common","Listed","Single",FALSE,18,"Architecture; Social History","District","https://catalog.archives.gov/id/132353982",FALSE,FALSE,TRUE,FALSE,FALSE,1991-07-31,NA,NA,NA,"91000955","Norfield","Norfield Historic District, Fairfield, Connecticut",41.17565,-73.29206
"90","87002122",NA,"Norwalk Green Historic District","Connecticut","Fairfield","Norwalk","Roughly bounded by Smith & Park Sts., Boston Post Rd., East, & Morgan Aves.","Listed","Single",FALSE,35,"Architecture","District","https://catalog.archives.gov/id/132353986",FALSE,FALSE,TRUE,FALSE,FALSE,1987-12-14,NA,NA,NA,"87002122","Norwalk Green","Norwalk Green Historic District, Fairfield, Connecticut",41.17565,-73.29206
"91","79002657",NA,"Putnam Hill Historic District","Connecticut","Fairfield","Greenwich","U.S. 1","Listed","Single",FALSE,36,"Landscape Architecture; Architecture","District","https://catalog.archives.gov/id/132354024",FALSE,TRUE,TRUE,FALSE,FALSE,1979-08-24,NA,"See Also:Putnam Cottage",NA,"79002657","Putnam Hill","Putnam Hill Historic District, Fairfield, Connecticut",41.17565,-73.29206
"92","92001253",NA,"Redding Center Historic District","Connecticut","Fairfield","Redding","Roughly, 4--25B Cross Hwy., including Read Cemetery, 61--100 Hill Rd., 0--15 Lonetown Rd. and 118 Sanfordtown Rd.","Listed","Single",FALSE,55,"Architecture","District","https://catalog.archives.gov/id/132354030",FALSE,FALSE,TRUE,FALSE,FALSE,1992-10-01,NA,NA,NA,"92001253","Redding Center","Redding Center Historic District, Fairfield, Connecticut",41.3026,-73.38345
"93","90001426",NA,"Remington City Historic District","Connecticut","Fairfield","Bridgeport","Roughly, Bond, Dover, and Remington Sts. and Palisade Ave., between Stewart and Tudor Sts.","Listed","Multiple",FALSE,18,"Community Planning And Development; Architecture; Social History","District","https://catalog.archives.gov/id/132353055",FALSE,TRUE,TRUE,FALSE,FALSE,1990-09-26,NA,NA,NA,"90001426","Remington City","Remington City Historic District, Fairfield, Connecticut",41.19593,-73.16761
"94","90001425",NA,"Remington Village Historic District","Connecticut","Fairfield","Bridgeport","Roughly, Willow and East Aves. between Boston and Barnum Aves.","Listed","Multiple",FALSE,14,"Community Planning And Development; Architecture; Social History","District","https://catalog.archives.gov/id/132353057",FALSE,TRUE,TRUE,FALSE,FALSE,1990-09-26,NA,NA,NA,"90001425","Remington Village","Remington Village Historic District, Fairfield, Connecticut",41.19093,-73.159
"95","86002100",NA,"Revonah Manor Historic District","Connecticut","Fairfield","Stamford","Roughly bounded by Urban St., East Ave., Fifth, and Bedford Sts.","Listed","Single",FALSE,23.1,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/132354034",FALSE,FALSE,FALSE,TRUE,FALSE,1986-07-31,NA,NA,NA,"86002100","Revonah Manor","Revonah Manor Historic District, Fairfield, Connecticut",41.06676,-73.53929
"96","84000817",NA,"Ridgefield Center Historic District","Connecticut","Fairfield","Ridgefield","Roughly bounded by Pound St., Fairview Ave., Prospect, Ridge, and Whipstick Rds.","Listed","Single",FALSE,395,"Architecture","District","https://catalog.archives.gov/id/132354040",FALSE,FALSE,TRUE,FALSE,FALSE,1984-09-07,NA,NA,NA,"84000817","Ridgefield Center","Ridgefield Center Historic District, Fairfield, Connecticut",41.28148,-73.4979
"97","14000171",NA,"River Road-Mead Avenue Historic District","Connecticut","Fairfield","Greenwich","Roughly along Mead Ave. & River Rd.","Listed","Single",FALSE,9.7,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-04-28,NA,"The Plain",NA,"14000171","River Road-Mead Avenue","River Road-Mead Avenue Historic District, Fairfield, Connecticut",41.190061627953,-73.362859042395
"98","96000779",NA,"Round Hill Historic District","Connecticut","Fairfield","Greenwich","Roughly, jct. of John St. and Round Hill Rd.","Listed","Single",FALSE,8,"Social History; Architecture","District","https://catalog.archives.gov/id/132354051",FALSE,FALSE,TRUE,FALSE,FALSE,1996-07-25,NA,NA,NA,"96000779","Round Hill","Round Hill Historic District, Fairfield, Connecticut",41.155003050093,-73.259863618839
"99","15000410","RS","Rowayton Depot Historic District","Connecticut","Fairfield","Norwalk","Rowayton Ave. roughly between Arnold & Witch Lns.","Listed","Resubmission",FALSE,68,"Architecture; Community Planning And Development; Transportation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-06-21,NA,NA,NA,"15000410","Rowayton Depot","Rowayton Depot Historic District, Fairfield, Connecticut",41.06399,-73.43651
"100","90001424",NA,"Seaside Village Historic District","Connecticut","Fairfield","Bridgeport","E. side of Iranistan Ave. between South St. and Burnham St.","Listed","Multiple",FALSE,16.5,"Community Planning And Development; Architecture; Social History","District","https://catalog.archives.gov/id/132353062",FALSE,TRUE,TRUE,FALSE,FALSE,1990-09-26,NA,"Crane Development",NA,"90001424","Seaside Village","Seaside Village Historic District, Fairfield, Connecticut",41.16482,-73.18928
