"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"64","84000936",NA,"Alkali Flat West Historic District","California","Sacramento","Sacramento","E, F, and 8th Sts.","Listed","Single",FALSE,6.7,"Architecture; Social History","District","https://catalog.archives.gov/id/123860537",FALSE,FALSE,FALSE,TRUE,FALSE,1984-07-26,NA,NA,NA,"84000936","Alkali Flat West","Alkali Flat West Historic District, Sacramento, California",38.58627,-121.49361
"65","87002410",NA,"Elk Grove Historic District","California","Sacramento","Elk Grove","8986--9097 Elk Grove Blvd. also School, Gage and Grove Sts.","Listed","Single",FALSE,15,"Transportation; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/123860580",FALSE,FALSE,FALSE,TRUE,FALSE,1988-03-01,NA,"Old Elk Grove;Old Town Elk Grove",NA,"87002410","Elk Grove","Elk Grove Historic District, Sacramento, California",38.40908,-121.37162
"66","71000174",NA,"Locke Historic District","California","Sacramento","Locke","Bounded on the W by the Sacramento River, on the N by Locke Rd., on the E by Alley St., and on the S by Levee St.","Listed","Single",FALSE,14,"Asian; Architecture; Social History","District","https://catalog.archives.gov/id/123860628",FALSE,TRUE,FALSE,TRUE,FALSE,1971-05-06,1990-12-14,NA,NA,"71000174","Locke","Locke Historic District, Sacramento, California",38.25047,-121.5094
"67","100009396","SG","Montgomery Way Gateway Historic District","California","Sacramento","Sacramento","2640-2770 Montgomery Way and 3065, 3071 East Curtis Dr.","Listed","Single",FALSE,5,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-09-29,NA,NA,NA,"100009396","Montgomery Way Gateway","Montgomery Way Gateway Historic District, Sacramento, California",38.547128956546,-121.472378611702
"68","14000109",NA,"New Helvetia Historic District","California","Sacramento","Sacramento","752 Revere St.","Listed","Single",FALSE,26,"Social History; Black; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-04-04,NA,"Alder Grove Community Complex",NA,"14000109","New Helvetia","New Helvetia Historic District, Sacramento, California",38.631357881513,-121.259658386149
"69","66000219",NA,"Old Sacramento Historic District","California","Sacramento","Sacramento","Jcts. of U.S. 40, 50, 99, and CA 16 and 24","Listed","Single",FALSE,30,"Industry; Transportation; Exploration/Settlement; Communications","District","https://catalog.archives.gov/id/123858000",FALSE,TRUE,FALSE,FALSE,FALSE,2066-10-15,2065-01-12,"See Also:Pony Express Terminal",NA,"66000219","Old Sacramento","Old Sacramento Historic District, Sacramento, California",38.581628,-121.504503
"70","91001969",NA,"Sacramento Air Depot Historic District","California","Sacramento","North Highlands","McClellan Air Force Base","Listed","Single",FALSE,108,"Military; Architecture","District","https://catalog.archives.gov/id/123860652",FALSE,TRUE,FALSE,FALSE,FALSE,1992-01-21,NA,"McClellan Air Force Base;Sacramento Air Logistics Center",NA,"91001969","Sacramento Air Depot","Sacramento Air Depot Historic District, Sacramento, California",38.6675,-121.40083
"71","100010111","SG","Sacramento Shops Historic District","California","Sacramento","Sacramento","111 I Street","Listed","Single",FALSE,14.8,"Architecture; Industry; Transportation","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2024-03-25,NA,"Central Pacific Railroad Shops;; Southern Pacific Railroad Shops; Southern Pacific Sacramento Shops;; Sacramento Locomotive Works;; Central Shops",NA,"100010111","Sacramento Shops","Sacramento Shops Historic District, Sacramento, California",38.694278,-121.589319
"72","90000484",NA,"Walnut Grove Chinese-American Historic District","California","Sacramento","Walnut Grove","Bounded by C, Tyler, and Bridge Sts., and River Rd.","Listed","Single",FALSE,4,"Asian; Architecture","District","https://catalog.archives.gov/id/123860686",FALSE,FALSE,TRUE,FALSE,FALSE,1990-03-22,NA,"Walnut Grove Chinatown",NA,"90000484","Walnut Grove Chinese-American","Walnut Grove Chinese-American Historic District, Sacramento, California",38.24241,-121.51301
"73","90000551",NA,"Walnut Grove Commercial/Residential Historic District","California","Sacramento","Walnut Grove","Browns Alley and River Rd.","Listed","Single",FALSE,5,"Community Planning And Development; Commerce; Architecture","District","https://catalog.archives.gov/id/123860688",FALSE,FALSE,FALSE,TRUE,FALSE,1990-04-12,NA,"Alex Brown Business District",NA,"90000551","Walnut Grove Commercial/Residential","Walnut Grove Commercial/Residential Historic District, Sacramento, California",38.24019,-121.51551
"74","90000483",NA,"Walnut Grove Japanese-American Historic District","California","Sacramento","Walnut Grove","Bounded by Winnie St., Tyler St., C St., and River Rd.","Listed","Single",FALSE,5,"Asian; Architecture","District","https://catalog.archives.gov/id/123860692",FALSE,FALSE,TRUE,FALSE,FALSE,1990-03-22,NA,"Walnut Grove Japantown",NA,"90000483","Walnut Grove Japanese-American","Walnut Grove Japanese-American Historic District, Sacramento, California",38.2438,-121.51162
"75","92000974",NA,"Downtown Hollister Historic District","California","San Benito","Hollister","Roughly bounded by Fourth, East, South and Monterey Sts.","Listed","Single",FALSE,22,"Commerce; Politics/Government; Social History","District","https://catalog.archives.gov/id/123860704",FALSE,FALSE,FALSE,TRUE,FALSE,1992-08-14,NA,"See Also:California Carnegie Libraries MPS",NA,"92000974","Downtown Hollister","Downtown Hollister Historic District, San Benito, California",36.85051,-121.40188
"76","16000521",NA,"Lyons, Harrison, Homestead Historic District","California","San Benito","Paicines","Address Restricted","Listed","Single",TRUE,328,"Agriculture; Exploration/Settlement; Historic - Non-Aboriginal","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-08-15,NA,"CA-SBN-124H","Pinnacles","16000521","Lyons, Harrison, Homestead","Lyons, Harrison, Homestead Historic District, San Benito, California",36.817758,-120.439946
"77","92001740",NA,"Monterey Street Historic District","California","San Benito","Hollister","Monterey St. and intersecting streets between 5th and B Sts.","Listed","Single",FALSE,115,"Architecture","District","https://catalog.archives.gov/id/123860708",FALSE,FALSE,FALSE,TRUE,FALSE,1993-01-07,NA,NA,NA,"92001740","Monterey Street","Monterey Street Historic District, San Benito, California",36.846706744256,-121.404023197948
"78","69000038",NA,"San Juan Bautista Plaza Historic District","California","San Benito","San Juan Bautista","Buildings surrounding plaza at Washington, Mariposa, and 2nd Sts.","Listed","Single",FALSE,0,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/123858012",FALSE,TRUE,FALSE,FALSE,FALSE,1969-12-08,1970-04-15,"See Also:Castro, Jose, House",NA,"69000038","San Juan Bautista Plaza","San Juan Bautista Plaza Historic District, San Benito, California",36.84607,-121.53661
"79","08001277",NA,"San Juan Bautista Third Street Historic District","California","San Benito","San Juan Bautista","3rd St. between 406 3rd St. and Franklin St.","Listed","Single",FALSE,3,"Commerce; Architecture","District","https://catalog.archives.gov/id/123860712",FALSE,FALSE,FALSE,TRUE,FALSE,2009-01-09,NA,NA,NA,"08001277","San Juan Bautista Third Street","San Juan Bautista Third Street Historic District, San Benito, California",36.874054780718,-121.539061564592
"80","01000333",NA,"Highland Historic District","California","San Bernardino","Highland","Roughly bounded by Cole and Nona Ave., Pacific and Church Sts.","Listed","Single",FALSE,29,"Agriculture; Transportation; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/123860762",FALSE,FALSE,FALSE,TRUE,FALSE,2001-04-05,NA,NA,NA,"01000333","Highland","Highland Historic District, San Bernardino, California",34.135821878551,-117.229682495286
"81","100008539","SG","New City Of Mentalphysics Historic District","California","San Bernardino","Joshua Tree","59700 Twentyninepalms Hwy.","Listed","Single",FALSE,152,"Architecture; Community Planning And Development; Social History; Religion","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-01-17,NA,"Institute of Mentalphysics ; Joshua Tree Retreat Center",NA,"100008539","New City Of Mentalphysics","New City Of Mentalphysics Historic District, San Bernardino, California",34.1083171,-117.2940961
"82","100005220","SG","Pioneertown Mane Street Historic District","California","San Bernardino","Pioneertown","Mane St.","Listed","Single",FALSE,39.3,"Art","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-05-26,NA,NA,NA,"100005220","Pioneertown Mane Street","Pioneertown Mane Street Historic District, San Bernardino, California",34.1561159,-116.4949997
"83","94001487",NA,"Smiley Park Historic District","California","San Bernardino","Redlands","Roughly bounded by Brookside Ave., Cajon St., Cypress Ave. and Buena Vista St.","Listed","Single",FALSE,109,"Social History; Architecture","District","https://catalog.archives.gov/id/123860799",FALSE,FALSE,FALSE,TRUE,FALSE,1994-12-29,NA,NA,NA,"94001487","Smiley Park","Smiley Park Historic District, San Bernardino, California",34.199321,-117.128764
"84","100004814","RS","Soda Springs Historic District","California","San Bernardino","Baker","4.8 miles south of I 15, on Zzyzx Rd.","Listed","Resubmission",FALSE,402,"Health/Medicine; Industry; Religion","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-11-08,NA,"CA-SBR-00363; Zzyzx Mineral Springs","Mojave National Preserve","100004814","Soda Springs","Soda Springs Historic District, San Bernardino, California",34.024533877758,-117.574036043356
"85","100004180","SG","Vulcan Mine Historic District","California","San Bernardino","Kelso","5.28 mi, E. of Kelbaker Rd., on Vulcan Mine Rd.","Listed","Single",FALSE,437,"Industry; Military","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-07-15,NA,"CA-SBR-03065",NA,"100004180","Vulcan Mine","Vulcan Mine Historic District, San Bernardino, California",34.930316052839,-115.606110492182
"86","100010531","AD","Arnold And Choate’s Addition-North Florence Heights Historic District (Additional Documentation)","California","San Diego","San Diego","Roughly bounded by Stephens Street, Eagle Street, Washington Place/Fort Stockton Drive, and Plumosa Way/Barr Avenue","Listed","Add.doc.",FALSE,69,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-07-09,NA,NA,NA,"100010531","Arnold And Choate’s Addition-North Florence Heights (Additional Documentation)","Arnold And Choate’s Addition-North Florence Heights Historic District (Additional Documentation), San Diego, California",32.71576,-117.1638173
"87","80000841",NA,"Gaslamp Quarter Historic District","California","San Diego","San Diego","Bounded by RR tracks, Broadway, 4th, and 6th Sts.","Listed","Single",FALSE,38,"Industry; Community Planning And Development; Commerce; Politics/Government; Architecture","District","https://catalog.archives.gov/id/123860863",FALSE,FALSE,FALSE,TRUE,FALSE,1980-05-23,NA,"Stingaree",NA,"80000841","Gaslamp Quarter","Gaslamp Quarter Historic District, San Diego, California",32.712,-117.16031
"88","100010887","SG","Heart Of Bankers Hill Historic District","California","San Diego","San Diego","Generally bounded by W. Walnut Ave (north), Redwood Canyon (south), Brant and Curlew Streets (west), and Front Street (east)","Listed","Single",FALSE,35,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-10-17,NA,NA,NA,"100010887","Heart Of Bankers Hill","Heart Of Bankers Hill Historic District, San Diego, California",32.732765,-117.196237
"89","100007226","SG","Inspiration Heights Historic District","California","San Diego","San Diego","Generally bounded by Sunset Blvd., Alameda Terr., St. James Pl., and Witherby St.","Listed","Single",FALSE,27.5,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-12-07,NA,NA,NA,"100007226","Inspiration Heights","Inspiration Heights Historic District, San Diego, California",37.3107726,-122.0734661
"90","100009395","RS","La Jolla Park Coastal Historic District","California","San Diego","La Jolla","From intersection of Coast Walk with Torrey Pines Rd. and following Coast Walk, then Coast Blvd. southwest to its southernmost intersection with South Coast Blvd.","Listed","Resubmission",FALSE,8,"Community Planning And Development; Entertainment/Recreation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-05-09,NA,NA,NA,"100009395","La Jolla Park Coastal","La Jolla Park Coastal Historic District, San Diego, California",32.75366,-117.19448
"91","90001477",NA,"Marine Corps Recruit Depot Historic District","California","San Diego","San Diego","S of jct. of Barnett Ave. and Pacific Hwy.","Listed","Single",FALSE,110,"Military; Architecture","District","https://catalog.archives.gov/id/123860917",FALSE,FALSE,TRUE,FALSE,FALSE,1991-01-31,NA,NA,NA,"90001477","Marine Corps Recruit Depot","Marine Corps Recruit Depot Historic District, San Diego, California",32.7415,-117.1977
"92","91000590",NA,"Naval Air Station, San Diego, Historic District","California","San Diego","San Diego","Naval Air Station, North Island, N. shore","Listed","Single",FALSE,44.4,"Military; Architecture","District","https://catalog.archives.gov/id/123860933",FALSE,TRUE,FALSE,TRUE,FALSE,1991-05-21,NA,"Naval Air Station,North Island",NA,"91000590","Naval Air Station, San Diego,","Naval Air Station, San Diego, Historic District, San Diego, California",32.753071099088,-117.199332701046
"93","71000182",NA,"Old Town San Diego Historic District","California","San Diego","San Diego","Jct. of US 5 and US 80","Listed","Single",FALSE,16,"Military; Politics/Government; Social History","District","https://catalog.archives.gov/id/123860941",FALSE,FALSE,TRUE,FALSE,FALSE,1971-09-03,NA,"Pueblo de San Diego",NA,"71000182","Old Town San Diego","Old Town San Diego Historic District, San Diego, California",32.75366,-117.19448
"94","100010106","SG","Talmadge Park Estates Historic District","California","San Diego","San Diego","Roughly bounded by 44th and 49th Streets; Norma, Constance and Natalie Drives; Adams and Monroe Avenues","Listed","Single",FALSE,139,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-03-25,NA,NA,NA,"100010106","Talmadge Park Estates","Talmadge Park Estates Historic District, San Diego, California",32.7619087,-117.0912296
"95","13000417",NA,"University Heights Water Storage And Pumping Station Historic District","California","San Diego","San Diego","4236 Idaho St.","Listed","Single",FALSE,7.7,"Community Planning And Development; Engineering","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-06-25,NA,"University Heights Water Pumping Plant; the ""Tin Man""; North Park Water Tower; Univ. Heights Regulating Reservoir",NA,"13000417","University Heights Water Storage And Pumping Station","University Heights Water Storage And Pumping Station Historic District, San Diego, California",32.757705,-117.148777
"96","84001183",NA,"Aquatic Park Historic District","California","San Francisco","San Francisco","Bounded by Van Ness Ave., Hyde and Polk Sts.","Listed","Single",FALSE,1,"Community Planning And Development; Art; Military; Architecture","District","https://catalog.archives.gov/id/123858050",FALSE,TRUE,FALSE,FALSE,FALSE,1984-01-26,1987-05-28,"Aquatic Park","Golden Gate","84001183","Aquatic Park","Aquatic Park Historic District, San Francisco, California",37.80687,-122.42303
"97","82000983",NA,"Bush Street-Cottage Row Historic District","California","San Francisco","San Francisco","2101-2125 Bush St., 1-6 Cottage Row, and 1940-1948 Sutter St.","Listed","Single",FALSE,1.2,"Architecture","District","https://catalog.archives.gov/id/123861063",FALSE,FALSE,TRUE,FALSE,FALSE,1982-12-27,NA,NA,NA,"82000983","Bush Street-Cottage Row","Bush Street-Cottage Row Historic District, San Francisco, California",37.7869783,-122.4324757
"98","02001390",NA,"Central Embarcadero Piers Historic District","California","San Francisco","San Francisco","Piers 1, 1 1/2, 3 and 5, The Embarcadero","Listed","Single",FALSE,6.6,"Architecture; Community Planning And Development; Commerce; Transportation","Building","https://catalog.archives.gov/id/123861071",FALSE,FALSE,TRUE,FALSE,FALSE,2002-11-20,NA,NA,NA,"02001390","Central Embarcadero Piers","Central Embarcadero Piers Historic District, San Francisco, California",37.79678,-122.39508
"99","72000109",NA,"Fort Mason Historic District","California","San Francisco","San Francisco","Portion of Fort Mason N and E of Franklin St. and McArthur Ave.","Listed","Single",FALSE,8.2,"Military","District","https://catalog.archives.gov/id/123861112",FALSE,TRUE,FALSE,FALSE,FALSE,1972-04-25,NA,"Black Point;Bateria San Jose;Punta Medanos",NA,"72000109","Fort Mason","Fort Mason Historic District, San Francisco, California",37.80548,-122.42886
"100","79000530",NA,"Fort Mason Historic District (Boundary Increase)","California","San Francisco","San Francisco","Bounded by Van Ness Ave., Bay and Laguna Sts.","Listed","Single",FALSE,112,"Landscape Architecture; Military; Transportation; Architecture","District","https://catalog.archives.gov/id/123861114",FALSE,TRUE,TRUE,TRUE,FALSE,1979-04-23,NA,"Bateria San Jose;Punta Medanos;Battery Yerba Buena;Point San","Golden Gate","79000530","Fort Mason (Boundary Increase)","Fort Mason Historic District (Boundary Increase), San Francisco, California",37.80548,-122.42886
