"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"66","99000154",NA,"Pine Bluff Street Historic District","Arkansas","Hot Spring","Malvern","Pine Bluff St., roughly from Bois D'Arc to McNeal St.","Listed","Single",FALSE,10,"Architecture","Building",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-16,NA,NA,NA,"99000154","Pine Bluff Street","Pine Bluff Street Historic District, Hot Spring, Arkansas",34.529419613292,-93.05805560083
"67","10000784",NA,"Nashville Commercial Historic District","Arkansas","Howard","Nashville","Bounded roughly by Shepherd St., Missouri Pacific Railroad, Hempstead St. and Second St.","Listed","Single",FALSE,9,"Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-09-23,NA,NA,NA,"10000784","Nashville Commercial","Nashville Commercial Historic District, Howard, Arkansas",33.948285,-93.847009
"68","82000834","AD","Batesville Commercial Historic District","Arkansas","Independence","Batesville","Main and Central Sts.","Listed","Add.doc.",FALSE,4,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1982-10-07,NA,"See Also:Batesville Commercial Historic District (Boundary I",NA,"82000834","Batesville Commercial","Batesville Commercial Historic District, Independence, Arkansas",35.77008,-91.65431
"69","100003328","BC","Batesville Commercial Historic District (Boundary Increase Iii)","Arkansas","Independence","Batesville","Roughly Main between State & 5th Sts., Broad between Main & Boswell Sts., Central Ave. between College Ave. & RR.","Listed","Boundary",FALSE,15,"Commerce; Architecture; Politics/Government; Entertainment/Recreation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-01-24,NA,"Site #FN0439",NA,"82000834","Batesville Commercial (Boundary Increase Iii)","Batesville Commercial Historic District (Boundary Increase Iii), Independence, Arkansas",35.77008,-91.65431
"70","90001097",NA,"Batesville Commercial Historic District (Boundary Increase)","Arkansas","Independence","Batesville","Main St. from N of Central to 1 block N of Church","Listed","Single",FALSE,5,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1990-10-05,NA,"See Also:Batesville Commercial Historic District",NA,"90001097","Batesville Commercial (Boundary Increase)","Batesville Commercial Historic District (Boundary Increase), Independence, Arkansas",35.77008,-91.65431
"71","83003546",NA,"Batesville East Main Historic District","Arkansas","Independence","Batesville","Main St. between 7th and 11th Sts.","Listed","Single",FALSE,4,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1983-12-22,NA,NA,NA,"83003546","Batesville East Main","Batesville East Main Historic District, Independence, Arkansas",35.7748,-91.64597
"72","96001520",NA,"Batesville East Main Historic District (Boundary Increase)","Arkansas","Independence","Batesville","1011, 1041, 1063, and 1087 College Ave.","Listed","Single",FALSE,0.9,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1996-12-27,NA,NA,NA,"96001520","Batesville East Main (Boundary Increase)","Batesville East Main Historic District (Boundary Increase), Independence, Arkansas",35.7748,-91.64597
"73","06001315",NA,"School Addition Historic District","Arkansas","Independence","Batesville","560-770 Water, 210-293 N. 7th, 709-897 Rock, 215-280 N. 8th","Listed","Single",FALSE,10,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-02-01,NA,"Sites #IN0245-IN0252; IN0437; IN0662-IN0679",NA,"06001315","School Addition","School Addition Historic District, Independence, Arkansas",36.3125678,-92.4898837
"74","85003499",NA,"Calico Rock Historic District","Arkansas","Izard","Calico Rock","Roughly bounded by Main, Rodman, and Walnut Sts., and Peppersauce Alley","Listed","Single",FALSE,2,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1985-11-19,NA,"See Also:Calico Rock Historic District (Boundary Increase)",NA,"85003499","Calico Rock","Calico Rock Historic District, Izard, Arkansas",36.11813,-92.14293
"75","88002827",NA,"Calico Rock Historic District (Boundary Increase)","Arkansas","Izard","Calico Rock","W side of Rodman St. at Missouri-Pacific Railroad tracks","Listed","Single",FALSE,2.5,"Commerce; Architecture","Building",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1989-10-26,NA,"See Also:Calico Rock Historic District",NA,"88002827","Calico Rock (Boundary Increase)","Calico Rock Historic District (Boundary Increase), Izard, Arkansas",36.11813,-92.14293
"76","08000487",NA,"Weldon Gin Company Historic District","Arkansas","Jackson","Weldon","NE corner of jct. of Washington St. & AR 17","Listed","Multiple",FALSE,1.8,"Agriculture; Industry","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-06-04,NA,"Site Number # JA0525",NA,"08000487","Weldon Gin Company","Weldon Gin Company Historic District, Jackson, Arkansas",35.447105,-91.230642
"77","08000438","AD","Pine Bluff Commercial Historic District","Arkansas","Jefferson","Pine Bluff","Roughly bounded by US 65B, Walnut St., 10th Ave. & S. Alabama St.","Listed","Add.doc.",FALSE,45,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-05-20,NA,"JE0141; JE0199; JE0201; JE0203-JE0206; JE0213; JE0215;; JE0288; JE0302; JE0303; JE0305; JE0348; JE0390 ... JE0874",NA,"08000438","Pine Bluff Commercial","Pine Bluff Commercial Historic District, Jefferson, Arkansas",34.226543,-92.009927
"78","80000777",NA,"Pine Bluff Fifth Avenue Historic District","Arkansas","Jefferson","Pine Bluff","5th Ave.","Listed","Single",FALSE,11,"Industry; Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1980-10-29,NA,"See Also:Boone-Murphy House;Ferguson House",NA,"80000777","Pine Bluff Fifth Avenue","Pine Bluff Fifth Avenue Historic District, Jefferson, Arkansas",34.221586,-92.002005
"79","100009339","RS","Redfield Commercial Historic District","Arkansas","Jefferson","Redfield","300 and 301 Sheridan Rd.","Listed","Resubmission",FALSE,1.25,"Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-11-03,NA,"Sites #JE1338-JE1341",NA,"100009339","Redfield Commercial","Redfield Commercial Historic District, Jefferson, Arkansas",34.444202,-92.185262
"80","14000791",NA,"Redfield School Historic District","Arkansas","Jefferson","Redfield","101 School St.","Listed","Multiple",FALSE,8,"Education; Politics/Government","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-10-01,NA,"Redfield Middle School; Site #JE0942",NA,"14000791","Redfield School","Redfield School Historic District, Jefferson, Arkansas",34.453046011745,-92.176064020382
"81","08000816",NA,"Clarksville Commercial Historic District","Arkansas","Johnson","Clarksville","Roughly bounded by McConnell St. on the S.; Cherry St. on the N.; Johnson St. on the W.; Spadra Creek on the E.","Listed","Single",FALSE,NA,"Architecture; Commerce; Community Planning And Development; Politics/Government","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-03-30,NA,NA,NA,"08000816","Clarksville Commercial","Clarksville Commercial Historic District, Johnson, Arkansas",35.4712192,-93.4663503
"82","90001368",NA,"Clover Bend Historic District","Arkansas","Lawrence","Clover Bend","Jct. of AR 228 and Co. Rd. 1220","Listed","Single",FALSE,0.9,"Agriculture; Education; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1990-09-17,NA,"See Also:Clover Bend High School",NA,"90001368","Clover Bend","Clover Bend Historic District, Lawrence, Arkansas",35.981923,-91.094396
"83","10000286",NA,"Walnut Ridge Commercial Historic District","Arkansas","Lawrence","Walnut Ridge","Roughly bounded by E and W Main, N and S Front Sts, W Vine, and SW Third Sts","Listed","Single",FALSE,20,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-05-28,NA,NA,NA,"10000286","Walnut Ridge Commercial","Walnut Ridge Commercial Historic District, Lawrence, Arkansas",36.069736,-90.957539
"84","00001559",NA,"Marianna Commercial Historic District","Arkansas","Lee","Marianna","Portions of Chestnut, Liberty, East Columbia, Mississippi, Poplar, Main, Court and Church Sts.","Listed","Single",FALSE,26,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2001-01-04,NA,"Downtown Marianna",NA,"00001559","Marianna Commercial","Marianna Commercial Historic District, Lee, Arkansas",34.2954174,-91.3344488
"85","99000152",NA,"Star City Commercial Historic District","Arkansas","Lincoln","Star City","Roughly along Jefferson and Bradley Sts.","Listed","Single",FALSE,2.5,"Architecture; Commerce; Social History","District",NA,FALSE,FALSE,TRUE,TRUE,FALSE,1999-02-26,NA,"LI0064",NA,"99000152","Star City Commercial","Star City Commercial Historic District, Lincoln, Arkansas",33.942541,-91.8436
"86","08000439",NA,"Ashdown Commercial Historic District","Arkansas","Little River","Ashdown","Roughly bounded by Keller, E. Main Commerce & N. Constitution Sts.","Listed","Single",FALSE,4.9,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-05-20,NA,"LR0087-LR0131;LR0009;LR0008",NA,"08000439","Ashdown Commercial","Ashdown Commercial Historic District, Little River, Arkansas",36.3329882,-94.1167586
"87","15000994",NA,"Little River County Training School Historic District","Arkansas","Little River","Ashdown","100 W. Hamilton St.","Listed","Single",FALSE,2.7,"Education; Black","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-01-26,NA,NA,NA,"15000994","Little River County Training School","Little River County Training School Historic District, Little River, Arkansas",33.6687,-94.13325
"88","06000414",NA,"Arkansas Tuberculosis Sanatorium Historic District","Arkansas","Logan","Booneville","East end of AR 116 S","Listed","Single",FALSE,896.2,"Architecture; Health/Medicine","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2006-10-05,NA,"Booneville Human Development Center; Sites LO0117-LO0167 and LO0169-LO0194",NA,"06000414","Arkansas Tuberculosis Sanatorium","Arkansas Tuberculosis Sanatorium Historic District, Logan, Arkansas",35.102199,-93.909971
"89","13000351",NA,"Booneville Commercial Historic District","Arkansas","Logan","Booneville","E. side of 100 & 200 blks. of N. Broadway Ave.","Listed","Single",FALSE,0.9,"Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-06-04,NA,"Site # LO0315",NA,"13000351","Booneville Commercial","Booneville Commercial Historic District, Logan, Arkansas",35.140198,-93.921841
"90","09000314",NA,"Paris Commercial Historic District","Arkansas","Logan","Paris","roughly bounded by N. Express, Short Mountain, N. First, E. Pine, E. and W. Academy Sts.","Listed","Single",FALSE,13,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-05-12,NA,NA,NA,"09000314","Paris Commercial","Paris Commercial Historic District, Logan, Arkansas",34.2954174,-91.3344488
"91","11000355",NA,"Keo Commercial Historic District","Arkansas","Lonoke","Keo","Main & Fleming Sts., AR 232","Listed","Multiple",FALSE,19,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-06-15,NA,NA,NA,"11000355","Keo Commercial","Keo Commercial Historic District, Lonoke, Arkansas",34.2954174,-91.3344488
"92","96000528",NA,"Lonoke Downtown Historic District","Arkansas","Lonoke","Lonoke","Jct. of Front and Center Sts.","Listed","Single",FALSE,21.5,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1996-05-10,NA,"See Also:Eagle,Joe P.,Building;Boone,D. R.,Building;Lonoke C",NA,"96000528","Lonoke Downtown","Lonoke Downtown Historic District, Lonoke, Arkansas",34.786083,-91.90004
"93","08000705",NA,"Huntsville Commercial Historic District","Arkansas","Madison","Huntsville","Roughly bounded by War Eagle, Hughes, Church, and Harris St.","Listed","Single",FALSE,7.3,"Architecture; Commerce; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-07-24,NA,NA,NA,"08000705","Huntsville Commercial","Huntsville Commercial Historic District, Madison, Arkansas",36.087742,-93.735399
"94","87000105",NA,"Rush Historic District","Arkansas","Marion","Yellville","Rush Rd.","Listed","Single",FALSE,1316,"Industry; Commerce; Economics; Engineering; Transportation; Architecture","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,1987-02-27,NA,NA,"Buffalo National River","87000105","Rush","Rush Historic District, Marion, Arkansas",36.1260623,-92.6555817
"95","09001254",NA,"Beech Street Historic District","Arkansas","Miller","Texarkana","Roughly Beech St. between 14th and 23rd Sts.","Listed","Single",FALSE,31.7,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-01-20,NA,"MI0024-MI0031;MI0070; MI0238;MI0244-MI0317",NA,"09001254","Beech Street","Beech Street Historic District, Miller, Arkansas",34.52982,-90.59316
"96","04001045",NA,"Buhrman-Pharr Hardware Company Historic District","Arkansas","Miller","Texarkana","610 and 620 E 3rd St.","Listed","Single",FALSE,1,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2004-09-24,NA,"Site #MI0141",NA,"04001045","Buhrman-Pharr Hardware Company","Buhrman-Pharr Hardware Company Historic District, Miller, Arkansas",36.416465,-94.264375
"97","08000729",NA,"East Broad Street Historic District","Arkansas","Miller","Texarkana","100 block E. Broad St.","Listed","Multiple",FALSE,0.9,"Architecture; Commerce; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-08-01,NA,NA,NA,"08000729","East Broad Street","East Broad Street Historic District, Miller, Arkansas",33.424699684397,-94.035904188859
"98","15000628",NA,"Blytheville Air Force Base Capehart Housing Historic District","Arkansas","Mississippi","Blytheville","Roughly bounded by Village Ave., Northside, Cypress Dr., Hemlock, Westminster, Apricot, Azalea & Pigeon Sts.","Listed","Single",FALSE,227,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-09-28,NA,"Eaker Air Force Base Capehart Housing Historic District",NA,"15000628","Blytheville Air Force Base Capehart Housing","Blytheville Air Force Base Capehart Housing Historic District, Mississippi, Arkansas",35.7639,-90.05417
"99","100001999","SG","Blytheville Air Force Base Strategic Air Command (Sac) Alert And Weapons Storage Areas Historic District","Arkansas","Mississippi","Blytheville","4701 Memorial Drive","Listed","Single",FALSE,247,"Architecture; Military; Politics/Government","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2018-01-26,NA,NA,NA,"100001999","Blytheville Air Force Base Strategic Air Command (Sac) Alert And Weapons Storage Areas","Blytheville Air Force Base Strategic Air Command (Sac) Alert And Weapons Storage Areas Historic District, Mississippi, Arkansas",35.7639,-90.05417
"100","06000421",NA,"Blytheville Commercial Historic District","Arkansas","Mississippi","Blytheville","Main St. bet. 5th and Franklin Sts., Ash St. bet. 5th and 2nd Sts.","Listed","Single",FALSE,25,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2006-05-24,NA,"MS002-MS0015; MS0017-MS0022; MS0024-MS0028; MS0030-MS0037; MS0039-MS0046; MS0066-MS0067; MS0069-MS0070; MS0073-MS0074",NA,"06000421","Blytheville Commercial","Blytheville Commercial Historic District, Mississippi, Arkansas",35.929492,-89.8781026
