"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"62","94001503",NA,"Desert View Watchtower Historic District","Arizona","Coconino","Grand Canyon","East Rim Dr., about 17 mi. E of Grand Canyon Village, Desert View","Listed","Single",FALSE,16,"Entertainment/Recreation; Architecture","District","https://catalog.archives.gov/id/75609747",FALSE,TRUE,FALSE,TRUE,FALSE,1995-01-03,NA,"See also:Colter,M.E.J.,Buildings,NHL",NA,"94001503","Desert View Watchtower","Desert View Watchtower Historic District, Coconino, Arizona",36.04408,-111.82615
"63","10000107","MP","Flagstaff Southside Historic District","Arizona","Coconino","Flagstaff","S. of downtown bordered by Route 66 and Santa Fe Railroad, Rio de Flag, and Northern Arizona University.","Listed","Multiple",FALSE,86.4,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608028",FALSE,FALSE,FALSE,TRUE,FALSE,2010-03-31,NA,NA,NA,"10000107","Flagstaff Southside","Flagstaff Southside Historic District, Coconino, Arizona",35.1982729,-111.6513129
"64","04000257",NA,"Fort Tuthill Historic District","Arizona","Coconino","Flagstaff","AZ 89a and I-17","Listed","Single",FALSE,108.8,"Military","District","https://catalog.archives.gov/id/75609819",FALSE,FALSE,TRUE,FALSE,FALSE,2004-04-06,NA,NA,NA,"04000257","Fort Tuthill","Fort Tuthill Historic District, Coconino, Arizona",35.14200557934,-111.692461564495
"65","07000278",NA,"Grand Canyon Airport Historic District","Arizona","Coconino","Tusayan","Approx. 2.6 E of jct. of US 180 and Forest Rd. 305","Listed","Single",FALSE,90,"Transportation; Architecture","District","https://catalog.archives.gov/id/75609826",FALSE,FALSE,FALSE,TRUE,FALSE,2007-08-28,NA,"Airport at Red Butte;Red Butte Aerodrome; AR-03-04-807",NA,"07000278","Grand Canyon Airport","Grand Canyon Airport Historic District, Coconino, Arizona",35.945431807884,-112.151605920326
"66","75000343",NA,"Grand Canyon Village Historic District","Arizona","Coconino","Grand Canyon","AZ 64","Listed","Single",FALSE,73.1,"Exploration/Settlement; Architecture; Politics/Government; Commerce; Transportation; Conservation","District","https://catalog.archives.gov/id/75609733",FALSE,FALSE,FALSE,TRUE,FALSE,1975-11-20,1997-02-18,"Grand Canyon Village;See Also:74000334;74000336;74000337;750","Grand Canyon","75000343","Grand Canyon Village","Grand Canyon Village Historic District, Coconino, Arizona",36.0553671,-112.139166
"67","95001226",NA,"Grand Canyon Village Historic District (Boundary Increase)","Arizona","Coconino","Grand Canyon","Grand Canyon National Park","Listed","Single",FALSE,52,"Community Planning And Development; Politics/Government; Architecture; Landscape Architecture; Other","District","https://catalog.archives.gov/id/75609525",FALSE,FALSE,TRUE,FALSE,FALSE,1995-10-24,1997-02-18,"Grand Canyon Village;See Also:Grand Canyon Village Historic","Grand Canyon","95001226","Grand Canyon Village (Boundary Increase)","Grand Canyon Village Historic District (Boundary Increase), Coconino, Arizona",36.0553671,-112.139166
"68","85003370",NA,"Hull Cabin Historic District","Arizona","Coconino","Grand Canyon South Rim","1.5 mi. S of Grand Canyon South Rim, Kaibab National Forest","Listed","Single",FALSE,35,"Exploration/Settlement; Politics/Government; Architecture","District","https://catalog.archives.gov/id/75609749",FALSE,FALSE,FALSE,TRUE,FALSE,1985-10-23,NA,"Hull Cabin",NA,"85003370","Hull Cabin","Hull Cabin Historic District, Coconino, Arizona",35.994428,-112.198226
"69","78000277",NA,"Lonely Dell Ranch Historic District","Arizona","Coconino","Page","SW of Page in Glen Canyon National Recreation Area","Listed","Single",FALSE,160,"Agriculture; Exploration/Settlement; Religion","District","https://catalog.archives.gov/id/75609694",FALSE,FALSE,FALSE,TRUE,FALSE,1978-05-19,NA,"Lonely Dell;See Also:Lee's Ferry and Lonely Dell Ranch","Glen Canyon","78000277","Lonely Dell Ranch","Lonely Dell Ranch Historic District, Coconino, Arizona",33.3547,-111.74502
"70","86001107",NA,"Northern Arizona Normal School Historic District","Arizona","Coconino","Flagstaff","Northern Arizona University, US 89","Listed","Single",FALSE,14.1,"Education; Architecture","District","https://catalog.archives.gov/id/75609743",FALSE,FALSE,TRUE,FALSE,FALSE,1986-05-22,NA,"Northern Arizona University",NA,"86001107","Northern Arizona Normal School","Northern Arizona Normal School Historic District, Coconino, Arizona",35.994428,-112.198226
"71","91001857",NA,"Pendley Homestead Historic District","Arizona","Coconino","Sedona","US 89-A, 7 mi. N of Sedona","Listed","Single",FALSE,45.7,"Agriculture; Entertainment/Recreation","District","https://catalog.archives.gov/id/75609692",FALSE,FALSE,FALSE,TRUE,FALSE,1991-12-23,NA,"Slide Rock State Park",NA,"91001857","Pendley Homestead","Pendley Homestead Historic District, Coconino, Arizona",34.945783,-111.753545
"72","83002989",NA,"Railroad Addition Historic District","Arizona","Coconino","Flagstaff","Roughly bounded by Santa Fe RR tracks, Agassiz and Beaver Sts., Birch and Aspen Aves.","Listed","Single",FALSE,9.9,"Commerce; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/75608026",FALSE,FALSE,TRUE,FALSE,FALSE,1983-01-18,NA,"See Also:Railroad Addition Historic District (Boundary Decre",NA,"83002989","Railroad Addition","Railroad Addition Historic District, Coconino, Arizona",35.994428,-112.198226
"73","85003531",NA,"Railroad Addition Historic District (Boundary Decrease)","Arizona","Coconino","Flagstaff","15 W. Aspen","Listed","Single",FALSE,0.9,"Architecture","Building","https://catalog.archives.gov/id/75609708",FALSE,FALSE,FALSE,TRUE,FALSE,1983-01-18,NA,"See Also:Railroad Addition Historic District",NA,"85003531","Railroad Addition (Boundary Decrease)","Railroad Addition Historic District (Boundary Decrease), Coconino, Arizona",35.994428,-112.198226
"74","86001360",NA,"Railroad Addition Historic District (Boundary Increase)","Arizona","Coconino","Flagstaff","Roughly bounded by Santa Fe RR tracks, San Francisco St., alley S of Phoenix Ave., and Beaver St.","Listed","Single",FALSE,6,"Industry; Transportation; Architecture","District","https://catalog.archives.gov/id/75609817",FALSE,FALSE,FALSE,TRUE,FALSE,1986-06-17,NA,"See Also:Railroad Addition Historic District",NA,"86001360","Railroad Addition (Boundary Increase)","Railroad Addition Historic District (Boundary Increase), Coconino, Arizona",35.994428,-112.198226
"75","97001086",NA,"Railroad Addition Historic District (Boundary Increase)","Arizona","Coconino","Flagstaff","122 E US 66","Listed","Single",FALSE,0.9,"Commerce; Architecture","District","https://catalog.archives.gov/id/75609771",FALSE,FALSE,FALSE,TRUE,FALSE,1997-09-05,NA,"See also: Railroad Addition Historic District; Railroad Addi",NA,"97001086","Railroad Addition (Boundary Increase)","Railroad Addition Historic District (Boundary Increase), Coconino, Arizona",35.994428,-112.198226
"76","100004595","SG","Sunset Crater-Cinder Lake Apollo Mission Testing And Training Historic District","Arizona","Coconino","Flagstaff","Roughly bounded by Sunset Crater Volcano National Monument and Sunset Crater West Quadrangle","Listed","Single",FALSE,3390,"Science; Exploration/Settlement; Invention","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2019-11-08,NA,NA,NA,"100004595","Sunset Crater-Cinder Lake Apollo Mission Testing And Training","Sunset Crater-Cinder Lake Apollo Mission Testing And Training Historic District, Coconino, Arizona",35.994428,-112.198226
"77","01000002",NA,"Usfs Fort Valley Experimental Forest Station Historic District","Arizona","Coconino","Flagstaff","1/3 mi. W. of Jct. US 180 and Bader Rd.","Listed","Single",FALSE,12,"Agriculture; Conservation; Science; Education; Architecture; Historic - Aboriginal; Historic - Non-Aboriginal","District","https://catalog.archives.gov/id/75609686",FALSE,FALSE,FALSE,TRUE,FALSE,2001-07-25,NA,NA,NA,"01000002","Usfs Fort Valley Experimental Forest Station","Usfs Fort Valley Experimental Forest Station Historic District, Coconino, Arizona",35.26723,-111.74266
"78","97001603",NA,"Williams Residential Historic District","Arizona","Coconino","Williams","Roughly bounded by Grant, and Fairview Aves., and Taber, and Sixth Sts.","Listed","Single",FALSE,65,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75609792",FALSE,FALSE,FALSE,TRUE,FALSE,1998-01-08,NA,NA,NA,"97001603","Williams Residential","Williams Residential Historic District, Coconino, Arizona",35.251054,-112.188636
"79","87000862",NA,"Globe Downtown Historic District","Arizona","Gila","Globe","Broad St. between Cedar and Tebbs","Listed","Multiple",FALSE,13.5,"Commerce; Politics/Government; Architecture","District","https://catalog.archives.gov/id/75608149",FALSE,FALSE,TRUE,FALSE,FALSE,1987-05-28,NA,"See Also:85003106,77000234,83003448,75000347",NA,"87000862","Globe Downtown","Globe Downtown Historic District, Gila, Arizona",35.198546,-111.648505
"80","100006316","SG","Hunt Farmstead Historic District","Arizona","Gila","Pine","4223 North Pine Creek Rd.","Listed","Single",FALSE,3.6,"Agriculture; Exploration/Settlement","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-03-29,NA,NA,NA,"100006316","Hunt Farmstead","Hunt Farmstead Historic District, Gila, Arizona",33.3946239,-110.7869883
"81","05000068",NA,"Pine Community Center Historic District","Arizona","Gila","Pine","Bounded by Randall Dr., AZ 87/260, unnamed service Rd., and Pine Creek Dr.","Listed","Single",FALSE,2,"Social History; Education","District","https://catalog.archives.gov/id/75609857",FALSE,FALSE,FALSE,TRUE,FALSE,2005-02-24,NA,"Pine LDS Ward Chapel; Cultural Hall; Pine Elementary School",NA,"05000068","Pine Community Center","Pine Community Center Historic District, Gila, Arizona",40.552666372707,-78.903141466381
"82","14000420",NA,"Thompson Draw Summer Homes Unit 1 Historic District","Arizona","Gila","Payson","221-584 Coyote Tr., 151-298 Ring Tail Wy., 14-194 Blue Jay Cir., 150-297 Kit Fox Pass","Listed","Single",FALSE,59.2,"Entertainment/Recreation","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2014-07-23,NA,"Thompson Draw 1 Historic District",NA,"14000420","Thompson Draw Summer Homes Unit 1","Thompson Draw Summer Homes Unit 1 Historic District, Gila, Arizona",34.313091,-111.10402
"83","90000339",NA,"Clifton Townsite Historic District","Arizona","Greenlee","Clifton","Confluence of Chase Creek and the San Francisco River","Listed","Single",FALSE,37,"Industry; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/75609883",FALSE,FALSE,TRUE,FALSE,FALSE,1990-03-01,NA,"See Also:Clifton Casa Grande Building;Park Avenue Bridge",NA,"90000339","Clifton Townsite","Clifton Townsite Historic District, Greenlee, Arizona",32.9975719,-109.3098718
"84","97000346",NA,"Harquahala Mountain Smithsonian Solar Observatory Historic District","Arizona","La Paz","Gladden","Harquahala Mountain (Wilderness), SW of Gladden","Listed","Single",TRUE,42.5,"Science","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,1997-05-01,NA,"See Also:Harquahala Peak Observatory",NA,"97000346","Harquahala Mountain Smithsonian Solar Observatory","Harquahala Mountain Smithsonian Solar Observatory Historic District, La Paz, Arizona",33.6791899,-114.426342
"85","06000767",NA,"59th Avenue Residential Historic District","Arizona","Maricopa","Glendale","West side 59th Ave. bet. Orangewood Ave. and Frier Dr.","Listed","Single",FALSE,9.8,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610147",FALSE,FALSE,FALSE,TRUE,FALSE,2006-09-06,NA,NA,NA,"06000767","59th Avenue Residential","59th Avenue Residential Historic District, Maricopa, Arizona",33.543453986518,-112.186175981623
"86","94001481",NA,"Alvarado Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Central Ave., Oak St., 3rd St. and Palm Ln.","Listed","Multiple",FALSE,17,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75608432",FALSE,FALSE,FALSE,TRUE,FALSE,1994-12-21,NA,"Alvarado Place;Alvarado Place Subdivisions",NA,"94001481","Alvarado","Alvarado Historic District, Maricopa, Arizona",33.470479518031,-112.245166840049
"87","94001486",NA,"Ashland Place Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Central Ave., Vernon Ave., 3rd St. and Oak St.","Listed","Multiple",FALSE,15,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608436",FALSE,FALSE,FALSE,TRUE,FALSE,1994-12-21,NA,"Ashland Place Subdivision",NA,"94001486","Ashland Place","Ashland Place Historic District, Maricopa, Arizona",33.46433,-111.86094
"88","86000265",NA,"Blount Addition Historic District","Arizona","Maricopa","Phoenix","N side of W. Culver St. between Central and Third Aves.","Listed","Multiple",FALSE,3,"Architecture","District","https://catalog.archives.gov/id/75608330",FALSE,FALSE,FALSE,TRUE,FALSE,1986-02-27,NA,NA,NA,"86000265","Blount Addition","Blount Addition Historic District, Maricopa, Arizona",33.46433,-111.86094
"89","15000342",NA,"Boardwalk Apartments Historic District","Arizona","Maricopa","Phoenix","Address Restricted","Listed","Single",TRUE,2.3,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-16,NA,NA,NA,"15000342","Boardwalk Apartments","Boardwalk Apartments Historic District, Maricopa, Arizona",33.46433,-111.86094
"90","11001072","AD","Borden Homes Historic District (Additional Documentation)","Arizona","Maricopa","Tempe","1118 South Butte St.","Listed","Add.doc.",FALSE,17,"Community Planning And Development; Architecture; Engineering","District","https://catalog.archives.gov/id/75610181",FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-03,NA,NA,NA,"11001072","Borden Homes (Additional Documentation)","Borden Homes Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"91","10000320",NA,"Brentwood Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Brill St to the N, 20th St to the E, Culver St tot he S, 16th St to the W","Listed","Single",FALSE,41.9,"Community Planning And Development","District","https://catalog.archives.gov/id/75610115",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-09,NA,"McDowell Heights;Brentwood;East Brentwood; Governor Hunt;Wright Davis;Valley of the Sun",NA,"10000320","Brentwood","Brentwood Historic District, Maricopa, Arizona",33.392592892206,-111.65666399638
"92","09000221",NA,"Burgess Lateral Historic District","Arizona","Maricopa","Phoenix","Adjacent to Arcadia Dr. between the Arizona Canal and Lafayette Blvd., between 47th Pl. and 47th St.","Listed","Single",FALSE,2,"Community Planning And Development","District","https://catalog.archives.gov/id/75610133",FALSE,FALSE,FALSE,TRUE,FALSE,2009-04-16,NA,NA,NA,"09000221","Burgess Lateral","Burgess Lateral Historic District, Maricopa, Arizona",33.46433,-111.86094
"93","10000321","AD","Campus Vista Historic District","Arizona","Maricopa","Phoenix","923 W. Catalina Dr.","Listed","Add.doc.",FALSE,70,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-10,NA,"College Addition;Campus Manor;Mocking Bird Manor; Mulberry Place;Aztec Place;East Mulberry Place",NA,"10000321","Campus Vista","Campus Vista Historic District, Maricopa, Arizona",33.449547650275,-112.562982677745
"94","00001127",NA,"Chandler Commercial Historic District","Arizona","Maricopa","Chandler","Roughly bounded Boston, Oregon, Buffalo, and Washington Sts.","Listed","Single",FALSE,8.7,"Community Planning And Development","District","https://catalog.archives.gov/id/75610119",FALSE,FALSE,FALSE,TRUE,FALSE,2000-09-22,NA,NA,NA,"00001127","Chandler Commercial","Chandler Commercial Historic District, Maricopa, Arizona",33.308043157972,-111.841452548526
"95","94001485",NA,"Cheery Lynn Historic District","Arizona","Maricopa","Phoenix","16th St. to Randolph Rd. and Earll Dr. to Flower St.","Listed","Multiple",FALSE,39,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608434",FALSE,FALSE,FALSE,TRUE,FALSE,1994-12-21,NA,"Cheery Lynn Subdivision",NA,"94001485","Cheery Lynn","Cheery Lynn Historic District, Maricopa, Arizona",33.483798508385,-112.396140819411
"96","83003452",NA,"Chelsea Place Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by W. Lynwood and W. Willetta Sts. between Central and 3rd Aves.","Listed","Multiple",FALSE,22,"Community Planning And Development; Commerce; Art; Law; Politics/Government; Architecture","District","https://catalog.archives.gov/id/75608510",FALSE,FALSE,FALSE,TRUE,FALSE,1983-11-30,NA,NA,NA,"83003452","Chelsea Place","Chelsea Place Historic District, Maricopa, Arizona",33.46433,-111.86094
"97","14001081",NA,"Coffelt-Lamoreaux Homes Historic District","Arizona","Maricopa","Phoenix","1509 S. 19th St.","Listed","Single",FALSE,37.8,"Politics/Government; Social History","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-12-31,NA,NA,NA,"14001081","Coffelt-Lamoreaux Homes","Coffelt-Lamoreaux Homes Historic District, Maricopa, Arizona",33.46433,-111.86094
"98","86000206","AD","Coronado Neighborhood Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","942 and 946 East Coronado Rd. and 1650 North 10th St.","Listed","Add.doc.",FALSE,260,"Community Planning And Development; Social History; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1986-02-13,NA,NA,NA,"86000206","Coronado Neighborhood (Additional Documentation)","Coronado Neighborhood Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"99","91002029",NA,"Coronado Neighborhood Historic District (Boundary Increase)","Arizona","Maricopa","Phoenix","Roughly bounded by 13th St., Coronado Rd., 14th St. and Monte Vista Rd., and W side 13th St. between Monte Vista and Oak","Listed","Single",FALSE,0,"Community Planning And Development; Social History; Architecture","District","https://catalog.archives.gov/id/75610195",FALSE,FALSE,FALSE,TRUE,FALSE,1993-12-08,NA,"See Also:Coronado Neighborhood Historic District",NA,"91002029","Coronado Neighborhood (Boundary Increase)","Coronado Neighborhood Historic District (Boundary Increase), Maricopa, Arizona",33.055807,-112.045721
"100","15000883",NA,"Date Palm Manor Historic District","Arizona","Maricopa","Tempe","2024-2106 S. Mill Ave, 5-1377 W. Palmcroft, 32-121 W. Palmdale, 2019-2025 S. Dateland & 2015-2030 Dromedary Drs.","Listed","Single",FALSE,11.9,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-12-15,NA,NA,NA,"15000883","Date Palm Manor","Date Palm Manor Historic District, Maricopa, Arizona",33.4062511,-111.9418005
