Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude
80003152,NA,Warner Theater,OHIO,Mahoning,Youngstown,260 W. Federal Plaza,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71990136,FALSE,FALSE,FALSE,TRUE,FALSE,5/31/80,NA,Youngstown Symphony Center and Powers Auditorium,NA,80003152,"260 W. Federal Plaza, Youngstown, OHIO",41.101928265347,-80.653208718008
76001486,NA,Palace Theater,OHIO,Marion,Marion,272 W. Center St.,Listed,Single,FALSE,0.9,ART; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71990177,FALSE,FALSE,TRUE,FALSE,FALSE,3/26/76,NA,NA,NA,76001486,"272 W. Center St., Marion, OHIO",40.588540260088,-83.133469963686
02001210,NA,Medina Masonic Temple and Medina Theater,OHIO,Medina,Medina,120 N. Elmwood Ave. and 139 W. Liberty St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/71990213,FALSE,FALSE,FALSE,TRUE,FALSE,10/22/02,NA,NA,NA,02001210,"120 N. Elmwood Ave. and 139 W. Liberty St., Medina, OHIO",41.139135994548,-81.866026018684
100007396,SG,Morvilius Opera House,OHIO,Mercer,Fort Recovery,101 North Wayne St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/3/22,NA,Adams Opera House; Fort Recovery Opera House,NA,100007396,"101 North Wayne St., Fort Recovery, OHIO",40.413193106844,-84.779741356512
100010914,SG,Monroe Theatre,OHIO,Monroe,Woodsfield,104 North Main Street,Listed,Single,FALSE,0.14,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/11/24,NA,NA,NA,100010914,"104 North Main Street, Woodsfield, OHIO",39.762722733953,-81.115638289487
75001496,NA,Classic Theater,OHIO,Montgomery,Dayton,815 W. 5th St.,Listed,Single,FALSE,0.9,ART; BLACK; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2/10/75,NA,NA,NA,75001496,"815 W. 5th St., Dayton, OHIO",39.75351478162,-84.208050248485
72001037,NA,Victory Theater Building,OHIO,Montgomery,Dayton,138 N. Main St.,Listed,Single,FALSE,0.3,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/71990617,FALSE,FALSE,FALSE,TRUE,FALSE,6/22/72,NA,Turner's Opera House;Music Hall;Grand Opera House;Victoria O,NA,72001037,"138 N. Main St., Dayton, OHIO",39.7621341002,-84.192144630566
98000100,NA,Camden City Hall and Opera House,OHIO,Preble,Camden,54 W. Central Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71991037,FALSE,FALSE,FALSE,TRUE,FALSE,2/12/98,NA,NA,NA,98000100,"54 W. Central Ave., Camden, OHIO",39.629135564373,-84.649311064041
83002040,NA,Ohio Theatre,OHIO,Richland,Mansfield,"136 Park Ave., W.",Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71986040,FALSE,FALSE,FALSE,TRUE,FALSE,5/31/83,NA,136 Park Avenue West,NA,83002040,"136 Park Ave., W., Mansfield, OHIO",40.758907217886,-82.52062549932
80003214,NA,Soldiers and Sailors Memorial Building and Madison Theater,OHIO,Richland,Mansfield,"36 Park Ave., W.",Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71991148,FALSE,FALSE,FALSE,TRUE,FALSE,5/27/80,NA,NA,NA,80003214,"36 Park Ave., W., Mansfield, OHIO",40.758665176459,-82.516916166217
96001624,NA,Eagles Building-Strand Theater,OHIO,Stark,Alliance,243 E. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71991374,FALSE,FALSE,FALSE,TRUE,FALSE,1/25/97,NA,Wallace Building,NA,96001624,"243 E. Main St., Alliance, OHIO",40.92152301265,-81.101850001655
79001949,NA,Palace Theater,OHIO,Stark,Canton,"605 Market Ave., N.",Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/71991434,FALSE,FALSE,TRUE,FALSE,FALSE,4/26/79,NA,NA,NA,79001949,"605 Market Ave., N., Canton, OHIO",40.802083951795,-81.37361058098
73001537,NA,Loew's Theatre,OHIO,Summit,Akron,182 S. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71991605,FALSE,FALSE,TRUE,FALSE,FALSE,7/16/73,NA,Akron Civic Theatre,NA,73001537,"182 S. Main St., Akron, OHIO",41.080803019498,-81.520758998357
100006162,SG,Convoy Opera House-City Hall-Firehouse Building,OHIO,Van Wert,Convoy,111 South Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/22/21,NA,NA,NA,100006162,"111 South Main St., Convoy, OHIO",40.916515202688,-84.70742698978
100006150,SG,Risingsun Town Hall and Opera House,OHIO,Wood,Risingsun,420 Main St.,Listed,Single,FALSE,0.37,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/18/21,NA,(OHI) WOO-00066-15),NA,100006150,"420 Main St., Risingsun, OHIO",41.268642810764,-83.425124885247
84002934,NA,Opera Block,OKLAHOMA,Adair,Westville,Main St.,Listed,Single,FALSE,0.9,COMMERCE; POLITICS/GOVERNMENT; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/86510651,FALSE,FALSE,FALSE,TRUE,FALSE,2/23/84,NA,Cardinal Grocery,NA,84002934,"Main St., Westville, OKLAHOMA",35.992885472705,-94.572326945747
06000117,NA,Ardmore Municipal Auditorium,OKLAHOMA,Carter,Ardmore,220 West Broadway,Listed,Single,FALSE,0.9,ECONOMICS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86510826,FALSE,FALSE,FALSE,TRUE,FALSE,3/8/06,NA,NA,NA,06000117,"220 West Broadway, Ardmore, OKLAHOMA",34.174108390777,-97.131272553062
84002978,NA,Black Theater of Ardmore,OKLAHOMA,Carter,Ardmore,536 E. Main St.,Listed,Single,FALSE,0.9,BLACK; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/86510844,FALSE,FALSE,FALSE,TRUE,FALSE,6/22/84,NA,Metropolitan A.M.E. Church,NA,84002978,"536 E. Main St., Ardmore, OKLAHOMA",34.170473368918,-97.122177098469
84002981,NA,Douglass High School Auditorium,OKLAHOMA,Carter,Ardmore,"800 M St., NE",Listed,Single,FALSE,0.9,BLACK; EDUCATION,BUILDING,https://catalog.archives.gov/id/86510832,FALSE,FALSE,FALSE,TRUE,FALSE,7/11/84,NA,NA,NA,84002981,"800 M St., NE, Ardmore, OKLAHOMA",34.179504743861,-97.111312475573
78002227,NA,Sooner Theater Building,OKLAHOMA,Cleveland,Norman,101 E. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/86510918,FALSE,FALSE,TRUE,FALSE,FALSE,8/31/78,NA,NA,NA,78002227,"101 E. Main St., Norman, OKLAHOMA",35.22119681594,-97.443219999523
88001382,NA,Coalgate School Gymnasium-Auditorium,OKLAHOMA,Coal,Coalgate,Fox and Frey Sts.,Listed,Multiple,FALSE,0.9,ECONOMICS; EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86509983,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001382,"Fox and Frey Sts., Coalgate, OKLAHOMA",34.533190474997,-96.220381609338
16000619,NA,Klingensmith Park Amphitheater,OKLAHOMA,Creek,Bristow,"W. 7th, W. 5th & Country Club Dr.",Listed,Single,FALSE,0.9,ECONOMICS; ENTERTAINMENT/RECREATION,district,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/12/16,NA,"Bristow Amphitheater, Lake Massena Amphitheater",NA,16000619,"W. 7th, W. 5th & Country Club Dr., Bristow, OKLAHOMA",35.834343124634,-96.40854330059
100001590,SG,"Briggs, Eugene S., Auditorium",OKLAHOMA,Garfield,Enid,2450 E. Maine,Listed,Single,FALSE,0.9,EDUCATION; ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/17,NA,NA,NA,100001590,"2450 E. Maine, Enid, OKLAHOMA",36.395531904613,-97.842877326848
88001384,NA,Stigler School Gymnasium-Auditorium,OKLAHOMA,Haskell,Stigler,Fourth and E Sts.,Listed,Multiple,FALSE,0.9,ECONOMICS; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86510099,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001384,"Fourth and E Sts., Stigler, OKLAHOMA",35.25824700727,-95.120784982629
88001389,NA,Spaulding School Gymnasium-Auditorium,OKLAHOMA,Hughes,Spaulding,Section Line Hwy. and Second St.,Listed,Multiple,FALSE,0.9,ECONOMICS; EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86510111,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001389,"Section Line Hwy. and Second St., Spaulding, OKLAHOMA",34.492091980992,-96.624603018455
15000327,NA,Hayes-Kennedy-Rivoli Theater Building,OKLAHOMA,Kay,Blackwell,122-124 S. Main,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/8/15,NA,"Equity Building, Equity Plaza Apartments",NA,15000327,"122-124 S. Main, Blackwell, OKLAHOMA",36.803462089414,-97.282722982244
84000455,NA,Poncan Theatre,OKLAHOMA,Kay,Ponca City,104 E. Grand Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86511267,FALSE,FALSE,FALSE,TRUE,FALSE,11/13/84,NA,NA,NA,84000455,"104 E. Grand Ave., Ponca City, OKLAHOMA",36.703365946516,-97.083280792964
100005557,SG,"Old City Hall, Theater and Masonic Lodge",OKLAHOMA,Le Flore,Heavener,401 East 1st St.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/17/20,NA,NA,NA,100005557,"401 East 1st St., Heavener, OKLAHOMA",34.889394149598,-94.600579596404
88001404,NA,Poteau School Gymnasium-Auditorium,OKLAHOMA,Le Flore,Poteau,Walter and Parker Sts.,Listed,Multiple,FALSE,0.9,ECONOMICS; EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86510186,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001404,"Walter and Parker Sts., Poteau, OKLAHOMA",35.052214001795,-94.618333976072
73001564,NA,Co-Operative Publishing Company Building,OKLAHOMA,Logan,Guthrie,Harrison Ave. and 2nd St.,Listed,Single,FALSE,0.9,COMMERCE; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86511423,FALSE,FALSE,FALSE,TRUE,FALSE,3/7/73,NA,State Capital Building,NA,73001564,"Harrison Ave. and 2nd St., Guthrie, OKLAHOMA",35.876961003932,-97.42755497686
88001410,NA,Valliant School Gymnasium-Auditorium,OKLAHOMA,McCurtain,Valliant,Wilbor and Lucas Sts.,Listed,Multiple,FALSE,0.9,ECONOMICS; EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86510262,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001410,"Wilbor and Lucas Sts., Valliant, OKLAHOMA",34.004559001887,-95.088220031507
09000686,NA,Jewel Theater,OKLAHOMA,Oklahoma,Oklahoma City,904 NE 4th St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; BLACK,BUILDING,https://catalog.archives.gov/id/86511758,FALSE,FALSE,FALSE,TRUE,FALSE,9/3/09,NA,NA,NA,09000686,"904 NE 4th St., Oklahoma City, OKLAHOMA",35.471223078422,-97.497026202035
16000850,NA,Municipal Auditorium,OKLAHOMA,Oklahoma,Oklahoma City,201 North Walker Ave.,Listed,Single,FALSE,6,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/13/16,NA,Civic Center Music Hall,NA,16000850,"201 North Walker Ave., Oklahoma City, OKLAHOMA",35.469031881294,-97.522968611458
83002114,NA,Coleman Theatre,OKLAHOMA,Ottawa,Miami,1st and Main Sts.,Listed,Single,FALSE,7.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86511854,FALSE,FALSE,TRUE,FALSE,FALSE,5/19/83,NA,NA,NA,83002114,"1st and Main Sts., Miami, OKLAHOMA",36.92252798794,-94.877507032304
87001257,NA,Ralston Opera House,OKLAHOMA,Pawnee,Ralston,501--503 Main St.,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/86511876,FALSE,FALSE,FALSE,TRUE,FALSE,7/28/87,NA,NA,NA,87001257,"501--503 Main St., Ralston, OKLAHOMA",36.503906852613,-96.732167452985
79002022,NA,Busby Theatre,OKLAHOMA,Pittsburg,McAlester,Washington Ave. and 2nd St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/86511940,FALSE,FALSE,FALSE,TRUE,FALSE,12/6/79,NA,Church of Christ,NA,79002022,"Washington Ave. and 2nd St., McAlester, OKLAHOMA",34.927819014959,-95.712297985196
03000513,NA,OKLA Theater,OKLAHOMA,Pittsburg,McAlester,18 E. Choctaw,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86511926,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/03,NA,NA,NA,03000513,"18 E. Choctaw, McAlester, OKLAHOMA",34.931860978218,-95.76929400478
88001418,NA,Clayton High School-Auditorium,OKLAHOMA,Pushmataha,Clayton,W. Pine St.,Listed,Multiple,FALSE,0.9,ECONOMICS; EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/86510474,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001418,"W. Pine St., Clayton, OKLAHOMA",34.586939761386,-95.351260732038
84000377,NA,Ramona Theatre,OKLAHOMA,Tillman,Frederick,114 S. 9th St.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86512138,FALSE,FALSE,FALSE,TRUE,FALSE,11/8/84,NA,NA,NA,84000377,"114 S. 9th St., Frederick, OKLAHOMA",34.389390916924,-99.018264690254
03000098,NA,Circle Theater,OKLAHOMA,Tulsa,Tulsa,10 S. Lewis Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/86512281,FALSE,FALSE,FALSE,TRUE,FALSE,3/7/03,NA,Chilton Building,NA,03000098,"10 S. Lewis Ave., Tulsa, OKLAHOMA",36.159410018548,-95.958587972428
08001153,NA,"Woodward Theater, The",OKLAHOMA,Woodward,Woodward,818 Main,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/86512345,FALSE,FALSE,FALSE,TRUE,FALSE,12/4/08,NA,NA,NA,08001153,"818 Main, Woodward, OKLAHOMA",36.43622907644,-99.390317415535
09000060,NA,Whiteside Theatre,OREGON,Benton,Corvallis,361 SW Madison Ave.,Listed,Single,FALSE,0.2,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77848674,FALSE,FALSE,FALSE,TRUE,FALSE,2/25/09,NA,NA,NA,09000060,"361 SW Madison Ave., Corvallis, OREGON",44.563815251255,-123.262055778532
91000053,NA,Union Fishermen's Cooperative Packing Company Alderbrook Station,OREGON,Clatsop,Astoria,4900 Ash St.,Listed,Single,FALSE,4.5,INDUSTRY,BUILDING,https://catalog.archives.gov/id/77848992,FALSE,FALSE,FALSE,TRUE,FALSE,2/20/91,NA,NA,NA,91000053,"4900 Ash St., Astoria, OREGON",46.196697035896,-123.782558470863
10000281,NA,Egyptian Theatre,OREGON,Coos,Coos Bay,229 S. Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ART,BUILDING,https://catalog.archives.gov/id/77849041,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/10,NA,NA,NA,10000281,"229 S. Broadway, Coos Bay, OREGON",43.36668401182,-124.213263990457
100009056,SG,Liberty Theatre,OREGON,Coos,North Bend,2100 Sherman Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/9/23,NA,Little Theatre on the Bay,NA,100009056,"2100 Sherman Ave., North Bend, OREGON",43.405067009574,-124.224394571141
90000842,NA,Valley Theater,OREGON,Hood River,Parkdale,4945 Baseline Rd.,Listed,Single,FALSE,0.1,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77849347,FALSE,FALSE,FALSE,TRUE,FALSE,6/1/90,NA,Old Theater Mercantile,NA,90000842,"4945 Baseline Rd., Parkdale, OREGON",45.519433391988,-121.595200002936
05000640,NA,Rogue Theatre,OREGON,Josephine,Grants Pass,"143 SE ""H"" St.",Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77849618,FALSE,FALSE,FALSE,TRUE,FALSE,6/30/05,NA,NA,NA,05000640,"143 SE ""H"" St., Grants Pass, OREGON",42.437682981807,-123.326625015273
11000295,NA,Klamath County Armory & Auditorium,OREGON,Klamath,Klamath Falls,1451 Main St.,Listed,Single,FALSE,1.1,ARCHITECTURE; ENTERTAINMENT/RECREATION; MILITARY; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/77849704,FALSE,FALSE,FALSE,TRUE,FALSE,5/18/11,NA,Klamath County Museum,NA,11000295,"1451 Main St., Klamath Falls, OREGON",42.228795183929,-121.774864002026
100010118,SG,Alger Theatre,OREGON,Lake,Lakeview,24 South F Street,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/28/24,NA,"The Alger Community Theater,; The Alger Theater",NA,100010118,"24 South F Street, Lakeview, OREGON",42.189008552669,-120.346297603262
91001560,NA,Lane County Farmers' Union Cooperative Wholesalers' Association Building,OREGON,Lane,Eugene,532 Olive St.,Listed,Single,FALSE,0.6,INDUSTRY; COMMERCE; AGRICULTURE,BUILDING,https://catalog.archives.gov/id/77849758,FALSE,FALSE,FALSE,TRUE,FALSE,10/17/91,NA,Farmers' Union Cooperative Building,NA,91001560,"532 Olive St., Eugene, OREGON",44.053934148538,-123.094642098571
82003733,NA,McDonald Theater Building,OREGON,Lane,Eugene,1004-1044 Willamette St.,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77849805,FALSE,FALSE,FALSE,TRUE,FALSE,8/26/82,NA,NA,NA,82003733,"1004-1044 Willamette St., Eugene, OREGON",44.048304107994,-123.092949708501
88001523,NA,Pacific Cooperative Poultry Producers Egg-Taking Station,OREGON,Lane,Eugene,506 Olive St.,Listed,Single,FALSE,0.6,COMMERCE; AGRICULTURE,BUILDING,https://catalog.archives.gov/id/77849754,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/88,NA,NA,NA,88001523,"506 Olive St., Eugene, OREGON",44.053940229587,-123.094333788898
100007459,SG,Rex Theater,OREGON,Malheur,Vale,240 A St. West,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/25/22,NA,NA,NA,100007459,"240 A St. West, Vale, OREGON",43.982118798412,-117.241595907715
84003032,NA,Vale Hotel and Grand Opera House,OREGON,Malheur,Vale,123 S. Main St.,Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77850037,FALSE,FALSE,FALSE,TRUE,FALSE,8/1/84,NA,Drexel Hotel,NA,84003032,"123 S. Main St., Vale, OREGON",43.981656117356,-117.240303502064
91001575,NA,Elsinore Theater,OREGON,Marion,Salem,170 High St. SE.,Listed,Multiple,FALSE,0.3,ENTERTAINMENT/RECREATION; PERFORMING ARTS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77848192,FALSE,FALSE,TRUE,FALSE,FALSE,6/17/94,NA,NA,NA,91001575,"170 High St. SE., Salem, OREGON",44.938898503286,-123.03725464411
78002302,NA,Reed Opera House and McCornack Block Addition,OREGON,Marion,Salem,"189 and 177 Liberty St., NE",Listed,Single,FALSE,0.9,COMMERCE; POLITICS/GOVERNMENT; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/77850224,FALSE,FALSE,FALSE,TRUE,FALSE,3/8/78,NA,NA,NA,78002302,"189 and 177 Liberty St., NE, Salem, OREGON",44.9408524417,-123.038507340123
80003357,NA,Auditorium and Music Hall,OREGON,Multnomah,Portland,"920, 924, 926, 928 SW 3rd Ave.",Listed,Single,FALSE,0.1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77850604,FALSE,FALSE,FALSE,TRUE,FALSE,2/22/80,NA,NA,NA,80003357,"920, 924, 926, 928 SW 3rd Ave., Portland, OREGON",45.516441094464,-122.676160159836
89000099,NA,Bagdad Theatre,OREGON,Multnomah,Portland,3708--26 SE Hawthorne,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77848336,FALSE,FALSE,FALSE,TRUE,FALSE,3/8/89,NA,NA,NA,89000099,"3708--26 SE Hawthorne, Portland, OREGON",45.511735745478,-122.625449729443
93001566,NA,Frances Building and Echo Theater,OREGON,Multnomah,Portland,3628--3646 SE. Hawthorne Blvd.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,https://catalog.archives.gov/id/77848382,FALSE,FALSE,FALSE,TRUE,FALSE,1/28/94,NA,NA,NA,93001566,"3628--3646 SE. Hawthorne Blvd., Portland, OREGON",45.511922075186,-122.625919283659
83002172,NA,Hollywood Theatre,OREGON,Multnomah,Portland,4122 NE Sandy Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77851031,FALSE,FALSE,FALSE,TRUE,FALSE,9/1/83,NA,NA,NA,83002172,"4122 NE Sandy Blvd., Portland, OREGON",45.535454938903,-122.620611611111
76001585,NA,Paramount Theatre,OREGON,Multnomah,Portland,1037 SW Broadway,Listed,Single,FALSE,0,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77851197,FALSE,TRUE,FALSE,FALSE,FALSE,4/22/76,NA,Portland Public Theatre,NA,76001585,"1037 SW Broadway, Portland, OREGON",45.517136038056,-122.681539832932
80003383,NA,Elgin City Hall and Opera House,OREGON,Union,Elgin,Albany and N. 8th Sts.,Listed,Single,FALSE,0.6,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77851378,FALSE,FALSE,FALSE,TRUE,FALSE,10/10/80,NA,Elgin City Hall,NA,80003383,"Albany and N. 8th Sts., Elgin, OREGON",45.56549601516,-117.91731803581
99000948,NA,Liberty Theater,OREGON,Union,Lagrande,1008 and 1010 Adams Ave.,Listed,Single,FALSE,0.1,SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77851374,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/99,NA,Orpheum Theater;Arcade Theater,NA,99000948,"1008 and 1010 Adams Ave., Lagrande, OREGON",45.329107318692,-118.095807981722
12000085,NA,O.K. Theatre,OREGON,Wallowa,Enterprise,208 W. Main St.,Listed,Multiple,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77848494,FALSE,FALSE,FALSE,TRUE,FALSE,3/7/12,NA,Vista Theatre,NA,12000085,"208 W. Main St., Enterprise, OREGON",45.425287268788,-117.279379850849
78002326,NA,The Dalles Civic Auditorium,OREGON,Wasco,The Dalles,E. 4th and Federal Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77851438,FALSE,FALSE,FALSE,TRUE,FALSE,12/12/78,NA,NA,NA,78002326,"E. 4th and Federal Sts., The Dalles, OREGON",45.599463007226,-121.181891039564
14000401,NA,99W Drive-in Theatre,OREGON,Yamhill,Newberg,3110 Portland Rd.,Listed,Single,FALSE,4.5,ENTERTAINMENT/RECREATION,SITE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/11/14,NA,NA,NA,14000401,"3110 Portland Rd., Newberg, OREGON",45.304697917451,-122.947770116361
100003055,SG,Cameo Theatre,OREGON,Yamhill,Newberg,304 E 1st St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/22/18,NA,NA,NA,100003055,"304 E 1st St., Newberg, OREGON",45.300056396658,-122.976720874653
10001071,NA,New Granada Theater,PENNSYLVANIA,Allegheny,Pittsburgh,2007-2013 Centre Ave,Listed,Single,FALSE,0.9,BLACK; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/71997810,FALSE,FALSE,FALSE,TRUE,FALSE,12/28/10,NA,Pythian Temple,NA,10001071,"2007-2013 Centre Ave, Pittsburgh, PENNSYLVANIA",40.444142655676,-79.98021372593
86000303,NA,Stanley Theater and Clark Building,PENNSYLVANIA,Allegheny,Pittsburgh,207 Seventh St. and 701--717 Liberty Ave.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71997780,FALSE,FALSE,FALSE,TRUE,FALSE,2/27/86,NA,NA,NA,86000303,"207 Seventh St. and 701--717 Liberty Ave., Pittsburgh, PENNSYLVANIA",40.442434214262,-79.999887561426
73001592,NA,Mishler Theatre,PENNSYLVANIA,Blair,Altoona,1208 12th Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/71994515,FALSE,FALSE,FALSE,TRUE,FALSE,4/11/73,NA,NA,NA,73001592,"1208 12th Ave., Altoona, PENNSYLVANIA",40.51629927499,-78.401918121801
79002186,NA,Rowland Theater,PENNSYLVANIA,Centre,Philipsburg,Front St.,Listed,Single,FALSE,0.4,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71997570,FALSE,FALSE,FALSE,TRUE,FALSE,10/18/79,NA,NA,NA,79002186,"Front St., Philipsburg, PENNSYLVANIA",40.898862347027,-78.225052806471
