ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
86001007,NA,Jeffery-Cyril Historic District,Illinois,Cook,Chicago,"7146--7148, 7128--7138 Cyril Ave., 7144--7148, 7147 and 7130 S. Jeffrey Blvd., and 1966--1974 E. Seventy-first Pl.",Listed,Single,FALSE,3,Architecture,District,https://catalog.archives.gov/id/28891994,FALSE,FALSE,FALSE,TRUE,FALSE,1986-05-05,NA,NA,NA,86001007,Jeffery-Cyril,"Jeffery-Cyril Historic District, Cook, Illinois",41.76531,-87.57699
10000724,NA,K-Town Historic District,Illinois,Cook,Chicago,"Bounded on the N by W Cullerton St; on the S by W Cermak Rd, on the W by S Kostner Ave, and on the E by S Pulaski Rd",Listed,Single,FALSE,77.5,Architecture,District,https://catalog.archives.gov/id/28892038,FALSE,FALSE,FALSE,TRUE,FALSE,2010-09-09,NA,NA,NA,10000724,K-Town,"K-Town Historic District, Cook, Illinois",38.22505,-90.23262
79000834,NA,La Grange Village Historic District,Illinois,Cook,La Grange,U.S. 12,Listed,Single,FALSE,215.1,Architecture,Building,https://catalog.archives.gov/id/28892152,FALSE,FALSE,FALSE,TRUE,FALSE,1979-08-08,NA,NA,NA,79000834,La Grange Village,"La Grange Village Historic District, Cook, Illinois",42.26648,-89.090381
77000478,NA,Lakeview Historic District,Illinois,Cook,Chicago,"Roughly bounded by Wrightwood, Lakeview, Sheridan, Belmont, Halsted, Wellington, Racine, and George Sts.",Listed,Single,FALSE,181,Architecture,District,https://catalog.archives.gov/id/28892519,FALSE,FALSE,TRUE,FALSE,FALSE,1977-09-15,NA,NA,NA,77000478,Lakeview,"Lakeview Historic District, Cook, Illinois",42.130753533793,-88.14796574921
86001042,NA,Lakeview Historic District (Boundary Increase),Illinois,Cook,Chicago,"701, 705, 711, 715--717, 721, 733--735, 737, and 739 Belmont Ave., 3162 and 3164 N. Orchard, and 3171 Halsted Sts.",Listed,Single,FALSE,3,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892521,FALSE,FALSE,FALSE,TRUE,FALSE,1986-05-16,NA,See Also:Lakeview Historic District,NA,86001042,Lakeview (Boundary Increase),"Lakeview Historic District (Boundary Increase), Cook, Illinois",41.8954,-87.64616
99000162,NA,Lakewood Balmoral Historic District,Illinois,Cook,Chicago,"Bounded by Magnolia, Wayne, Foster, and Bryn Mawr Aves.",Listed,Single,FALSE,63,Community Planning And Development,District,https://catalog.archives.gov/id/28892582,FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-12,NA,NA,NA,99000162,Lakewood Balmoral,"Lakewood Balmoral Historic District, Cook, Illinois",41.8954,-87.64616
16000582,NA,Lemont Downtown Historic District,Illinois,Cook,Lemont,"Roughly bounded by Main, Stephen, Illinois, River and Front Sts.",Listed,Single,FALSE,16,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-09-06,NA,NA,NA,16000582,Lemont Downtown,"Lemont Downtown Historic District, Cook, Illinois",39.93199,-91.40654
85002901,NA,Logan Square Boulevards Historic District,Illinois,Cook,Chicago,"W. Logan Blvd., Logan Sq., N. Kedzie Blvd., Palmer Sq., and N. Humbolt Blvd.",Listed,Single,FALSE,265,Community Planning And Development; Landscape Architecture; Architecture,District,https://catalog.archives.gov/id/28892328,FALSE,FALSE,FALSE,TRUE,FALSE,1985-11-20,NA,NA,NA,85002901,Logan Square Boulevards,"Logan Square Boulevards Historic District, Cook, Illinois",41.846941689791,-87.699308685539
98001351,NA,Loop Retail Historic District,Illinois,Cook,Chicago,"Roughly bounded by Lake St., Wabash Ave., Congress Parkway, and State St.",Listed,Single,FALSE,26,Architecture; Commerce,District,https://catalog.archives.gov/id/28892555,FALSE,FALSE,FALSE,TRUE,FALSE,1998-11-27,NA,State Street;Wabash Avenue,NA,98001351,Loop Retail,"Loop Retail Historic District, Cook, Illinois",41.96982,-87.67899
06000383,NA,Meekerville Historic District,Illinois,Cook,Chicago,"303 Barry Ave., 325,303-341,344 Wellington Ave., 340 Oakdale Ave.",Listed,Single,FALSE,3.9,Architecture,District,https://catalog.archives.gov/id/28892014,FALSE,FALSE,FALSE,TRUE,FALSE,2006-05-12,NA,Lake Shore Drive West Historic District,NA,06000383,Meekerville,"Meekerville Historic District, Cook, Illinois",41.8954,-87.64616
78001124,NA,Michigan-Wacker Historic District,Illinois,Cook,Chicago,Michigan Ave. and Wacker Dr. and environs,Listed,Single,FALSE,29.5,Community Planning And Development; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/28892320,FALSE,TRUE,FALSE,FALSE,FALSE,1978-11-15,NA,See Also:Jean Baptiste Point Du Sable Homesite,NA,78001124,Michigan-Wacker,"Michigan-Wacker Historic District, Cook, Illinois",42.785662,-86.114771
02001387,NA,Motor Row Historic District,Illinois,Cook,Chicago,"Roughly bounded by 22nd St., Indiana St., 24th Place, and Wabash St.",Listed,Multiple,FALSE,28,Commerce; Architecture,District,https://catalog.archives.gov/id/28890960,FALSE,FALSE,FALSE,TRUE,FALSE,2002-11-18,NA,NA,NA,02001387,Motor Row,"Motor Row Historic District, Cook, Illinois",41.503042303252,-87.745331922835
05001608,NA,North Mayfair Bungalow Historic District,Illinois,Cook,Chicago,"Roughly bounded by W. Foster Ave., N. Pulaski Rd., N. Kilbourn Ave., and W. Lawrence Ave.",Listed,Multiple,FALSE,140,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890980,FALSE,FALSE,FALSE,TRUE,FALSE,2006-02-01,NA,NA,NA,05001608,North Mayfair Bungalow,"North Mayfair Bungalow Historic District, Cook, Illinois",41.8954,-87.64616
84001021,NA,North Wells Street Historic District,Illinois,Cook,Chicago,1240-1260 N. Wells St.,Listed,Single,FALSE,0.9,Community Planning And Development; Commerce; Architecture,District,https://catalog.archives.gov/id/28892270,FALSE,FALSE,FALSE,TRUE,FALSE,1984-05-03,NA,Engine Company No. 27;Fiedler and Shouldice Factories;,NA,84001021,North Wells Street,"North Wells Street Historic District, Cook, Illinois",41.959548,-87.647032
99000979,NA,Northeast Evanston Historic District,Illinois,Cook,Evanston,"Roughly bounded by Emerson St., Sherman Ave., Sheridan Pl., Lake Michigan, Sheridan Rd., and Orrington Ave.",Listed,Single,FALSE,201,Architecture,District,https://catalog.archives.gov/id/28891972,FALSE,FALSE,FALSE,TRUE,FALSE,1999-08-12,NA,NA,NA,99000979,Northeast Evanston,"Northeast Evanston Historic District, Cook, Illinois",42.083147892733,-87.952603793946
01000668,NA,Oak Circle Historic District,Illinois,Cook,Wilmette,318-351 Oak Circle,Listed,Single,FALSE,2.6,Architecture,District,https://catalog.archives.gov/id/28892078,FALSE,FALSE,FALSE,TRUE,FALSE,2001-06-21,NA,NA,NA,01000668,Oak Circle,"Oak Circle Historic District, Cook, Illinois",42.265600503275,-89.088556300901
05000106,NA,Oakton Historic District,Illinois,Cook,Evanston,"Roughly bounded by Oakton St., Howard St., Ridge Ave., and Asbury Ave.",Listed,Single,FALSE,55.6,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/28892292,FALSE,FALSE,FALSE,TRUE,FALSE,2005-05-23,NA,NA,NA,05000106,Oakton,"Oakton Historic District, Cook, Illinois",41.939104385351,-87.679552906994
84000347,NA,Old Town Triangle Historic District,Illinois,Cook,Chicago,"Roughly bounded by Armitage and North Aves., Clark and Mohawk Sts.",Listed,Single,FALSE,64,Architecture; Social History,District,https://catalog.archives.gov/id/28892479,FALSE,FALSE,TRUE,FALSE,FALSE,1984-11-08,NA,NA,NA,84000347,Old Town Triangle,"Old Town Triangle Historic District, Cook, Illinois",41.8954,-87.64616
05001370,NA,Ouilmette North Historic District,Illinois,Cook,Wilmette,"46 blk district ext. from Chesnut Ave, Sheridan Rd., Lake Ave. and and 13th St.",Listed,Single,FALSE,269,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/28892298,FALSE,FALSE,FALSE,TRUE,FALSE,2005-12-06,NA,NA,NA,05001370,Ouilmette North,"Ouilmette North Historic District, Cook, Illinois",41.8954,-87.64616
05001252,NA,Pacesetter Gardens Historic District,Illinois,Cook,Riverdale,13604-13736 S. Lowe Ave.,Listed,Single,FALSE,7.3,Social History; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892665,FALSE,FALSE,FALSE,TRUE,FALSE,2005-11-16,NA,NA,NA,05001252,Pacesetter Gardens,"Pacesetter Gardens Historic District, Cook, Illinois",41.8954,-87.64616
05001609,NA,Pilsen Historic District,Illinois,Cook,Chicago,"Roughly bounded by W. 16th St., W. Cermak Rd., S. Halsted St. and S. Western Ave.",Listed,Single,FALSE,704,European; Hispanic; Social History; Industry; Architecture,District,https://catalog.archives.gov/id/28892615,FALSE,FALSE,FALSE,TRUE,FALSE,2006-02-01,NA,NA,NA,05001609,Pilsen,"Pilsen Historic District, Cook, Illinois",41.857533,-87.657553
14000620,NA,Portage Park Bungalow Historic District,Illinois,Cook,Chicago,"Roughly bounded by W. Pensacola, N. Lockwood & N. Central Aves., W. Hutchinson St.",Listed,Single,FALSE,36.1,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-09-17,NA,NA,NA,14000620,Portage Park Bungalow,"Portage Park Bungalow Historic District, Cook, Illinois",41.95781,-87.76506
69000054,NA,Pullman Historic District,Illinois,Cook,Chicago,"Bounded by 103rd St., C.S.S. and S.B. Railroad spur tracks, 115th St. and Cottage Grove Ave.",Listed,Single,FALSE,250,Industry; Community Planning And Development; Landscape Architecture; Architecture; Social History,District,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1969-10-08,1970-12-30,NA,NA,69000054,Pullman,"Pullman Historic District, Cook, Illinois",41.692813,-87.60602
08000836,NA,Ravenswood Manor Historic District,Illinois,Cook,Chicago,"Between Sacramento Ave., N. branch of the Chicago river, and alleys S. of Lawrence Ave. and N. of Montrose Ave.",Listed,Single,FALSE,60,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892592,FALSE,FALSE,FALSE,TRUE,FALSE,2008-09-05,NA,NA,NA,08000836,Ravenswood Manor,"Ravenswood Manor Historic District, Cook, Illinois",41.964476,-87.700057
99001072,NA,Raymond M. Hilliard Center Historic District,Illinois,Cook,Chicago,Jct. of Cermak Rd. and S. State St.,Listed,Single,FALSE,12.5,Architecture; Community Planning And Development; Social History; Politics/Government,District,https://catalog.archives.gov/id/28892308,FALSE,FALSE,FALSE,TRUE,FALSE,1999-09-13,NA,NA,NA,99001072,Raymond M. Hilliard Center,"Raymond M. Hilliard Center Historic District, Cook, Illinois",42.026288977584,-88.272497808993
76000703,NA,Ridge Historic District,Illinois,Cook,Chicago,"Roughly bounded by RR tracks, 87th, Prospects, Homewood, 115th, Lothair, Hamilton, and Western Sts.",Listed,Single,FALSE,212,Community Planning And Development; Landscape Architecture; Architecture,Building,https://catalog.archives.gov/id/28892322,FALSE,TRUE,FALSE,FALSE,FALSE,1976-05-28,NA,NA,NA,76000703,Ridge,"Ridge Historic District, Cook, Illinois",41.85003,-87.65005
83003564,NA,Ridgeland-Oak Park Historic District,Illinois,Cook,Oak Park,"Roughly bounded by Austin Blvd., Harlem, Ridgeland, and Chicago Aves., Lake and Madison Sts.",Listed,Single,FALSE,539,Community Planning And Development; Landscape Architecture; Architecture,District,https://catalog.archives.gov/id/28892326,FALSE,FALSE,FALSE,TRUE,FALSE,1983-12-08,NA,NA,NA,83003564,Ridgeland-Oak Park,"Ridgeland-Oak Park Historic District, Cook, Illinois",41.88725,-87.78256
77000483,NA,River Forest Historic District,Illinois,Cook,River Forest,Between Harlem Ave. and Des Plaines River with 2 extensions N of Chicago Ave. and 2 extensions S of Lake St.,Listed,Single,FALSE,356,Architecture,Building,https://catalog.archives.gov/id/28892090,FALSE,TRUE,FALSE,FALSE,FALSE,1977-08-26,NA,See Also:70000241;70000242,NA,77000483,River Forest,"River Forest Historic District, Cook, Illinois",41.8940457,-87.8163807
05001258,NA,Rogers Park Manor Bungalow Historic District,Illinois,Cook,Chicago,"Roughly bounded by W. Lunt Ave., N. Western Ave., both sides of W. Farwell ave. and N. California Ave.",Listed,Multiple,FALSE,140,Architecture,District,https://catalog.archives.gov/id/28890978,FALSE,FALSE,FALSE,TRUE,FALSE,2005-11-15,NA,NA,NA,05001258,Rogers Park Manor Bungalow,"Rogers Park Manor Bungalow Historic District, Cook, Illinois",42.01031,-87.670137
10000310,NA,Sauganash Historic District,Illinois,Cook,Chicago,"Roughly bounded by Lemont and Keating Aves, Chicago and Northwestern Railway and the alley to the east of Kilbourn Ave",Listed,Single,FALSE,160,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/28892296,FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-07,NA,NA,NA,10000310,Sauganash,"Sauganash Historic District, Cook, Illinois",41.474686590659,-87.701567065444
78001128,NA,Schoenhofen Brewery Historic District,Illinois,Cook,Chicago,"Roughly bounded by 16th, 18th, Canal, and Clinton Sts.",Listed,Single,FALSE,6,Industry; Architecture,Building,https://catalog.archives.gov/id/28892418,FALSE,FALSE,FALSE,TRUE,FALSE,1978-12-27,NA,Peter Schoenhofen Brewery,NA,78001128,Schoenhofen Brewery,"Schoenhofen Brewery Historic District, Cook, Illinois",41.8954,-87.64616
04000075,NA,Schorsch Irving Park Gardens Historic District,Illinois,Cook,Chicago,"Roughly bounded by Grace St., Patterson Ave., N. Austin Ave., and N. Melvena Ave.",Listed,Multiple,FALSE,27,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890972,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-25,NA,Portage Park Historic District,NA,04000075,Schorsch Irving Park Gardens,"Schorsch Irving Park Gardens Historic District, Cook, Illinois",41.947254,-87.779226
76000704,NA,Sheffield Historic District,Illinois,Cook,Chicago,"Bounded roughly by Fullerton, Lincoln, Larabee, Dickens, Burlin, Wisconsin, Clayburn, Lakewood, Belder, and Southport",Listed,Single,FALSE,530,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892336,FALSE,FALSE,TRUE,FALSE,FALSE,1976-01-11,NA,See Also:Sheffield Historic District (Boundary Increase);She,NA,76000704,Sheffield,"Sheffield Historic District, Cook, Illinois",42.079311718721,-87.787440496618
85001333,NA,Sheffield Historic District (Boundary Increase Ii),Illinois,Cook,Chicago,"Roughly bounded by W. Altgeld St., N. Lakewood, N. Fullerton, and N. Southport Aves.",Listed,Single,FALSE,3,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892340,FALSE,FALSE,TRUE,FALSE,FALSE,1985-06-19,NA,See Also:Sheffield Historic District,NA,85001333,Sheffield (Boundary Increase Ii),"Sheffield Historic District (Boundary Increase Ii), Cook, Illinois",41.8954,-87.64616
86001474,NA,Sheffield Historic District (Boundary Increase Iii),Illinois,Cook,Chicago,"Roughly bounded by W. Wisconsin St. and Armitage Ave., N. Howe and N. Halsted Sts., N. Willow St., and N. Kenmore Ave.",Listed,Single,FALSE,53,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892342,FALSE,FALSE,TRUE,FALSE,FALSE,1986-08-22,NA,See Also:Sheffield Historic District;Sheffield Historic Dist,NA,86001474,Sheffield (Boundary Increase Iii),"Sheffield Historic District (Boundary Increase Iii), Cook, Illinois",41.8954,-87.64616
83000313,NA,Sheffield Historic District (Boundary Increase),Illinois,Cook,Chicago,"Montana, Altgeld Sts., and Southport Ave.",Listed,Single,FALSE,365,Architecture,District,https://catalog.archives.gov/id/28892338,FALSE,FALSE,FALSE,TRUE,FALSE,1983-02-17,NA,See Also:Sheffield Historic District,NA,83000313,Sheffield (Boundary Increase),"Sheffield Historic District (Boundary Increase), Cook, Illinois",41.8954,-87.64616
85003352,NA,Sheridan Park Historic District,Illinois,Cook,Chicago,"Roughly bounded by Lawrence, Racine, and Montrose Aves., and Clark St.",Listed,Single,FALSE,117,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892314,FALSE,FALSE,FALSE,TRUE,FALSE,1985-12-27,NA,NA,NA,85003352,Sheridan Park,"Sheridan Park Historic District, Cook, Illinois",41.580854733152,-87.882037086669
76000705,NA,South Dearborn Street-Printing House Row Historic District,Illinois,Cook,Chicago,"343, 407, 431 S. Dearborn St. and 53 W. Jackson Blvd.",Listed,Single,FALSE,0,Architecture,District,https://catalog.archives.gov/id/28891538,FALSE,TRUE,FALSE,FALSE,FALSE,1976-01-07,1976-01-07,NA,NA,76000705,South Dearborn Street-Printing House Row,"South Dearborn Street-Printing House Row Historic District, Cook, Illinois",41.8954,-87.64616
04000076,NA,South Park Manor Historic District,Illinois,Cook,Chicago,"Roughly bounded by S. King Dr., S. State St., 75th St. and 79th St.",Listed,Multiple,FALSE,144,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890974,FALSE,FALSE,FALSE,TRUE,FALSE,2004-02-25,NA,Chatham Historic District,NA,04000076,South Park Manor,"South Park Manor Historic District, Cook, Illinois",39.803874171356,-89.675376005312
08001168,NA,South Shore Bungalow Historic District,Illinois,Cook,Chicago,"Bounded roughly by S. Crandon Ave. on the E., E. 78th St. on the S., S. Clyde Ave. on the W., E. 75th St. on the N.",Listed,Multiple,FALSE,37,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890984,FALSE,FALSE,FALSE,TRUE,FALSE,2008-12-10,NA,NA,NA,08001168,South Shore Bungalow,"South Shore Bungalow Historic District, Cook, Illinois",41.7625303,-87.5762132
08001169,NA,Talman West Ridge Bungalow Historic District,Illinois,Cook,Chicago,"bounded roughly by N. Campbell Ave., W. Devon Ave., N. Fairfield Ave., and W. Pratt Ave.",Listed,Multiple,FALSE,31,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890986,FALSE,FALSE,FALSE,TRUE,FALSE,2008-12-10,NA,NA,NA,08001169,Talman West Ridge Bungalow,"Talman West Ridge Bungalow Historic District, Cook, Illinois",41.99975,-87.69284
83000315,NA,Tri-Taylor Historic District,Illinois,Cook,Chicago,"Roughly bounded by Claremont, Harrison, Oakley, Polk, Ogden, and Roosevelt Rds.",Listed,Single,FALSE,65,Architecture; Social History,District,https://catalog.archives.gov/id/28892497,FALSE,FALSE,FALSE,TRUE,FALSE,1983-03-03,NA,NA,NA,83000315,Tri-Taylor,"Tri-Taylor Historic District, Cook, Illinois",41.998711631983,-88.17755813245
87002540,NA,Tri-Taylor Historic District (Boundary Increase),Illinois,Cook,Chicago,"Roughly bounded on the N by Oakley, Harrison and Claremont Sts. and on the SE by Taylor and Oakley Sts.",Listed,Single,FALSE,6,Architecture; Social History,District,https://catalog.archives.gov/id/28892503,FALSE,FALSE,FALSE,TRUE,FALSE,1988-02-03,NA,See Also:Tri-Taylor Historic District,NA,87002540,Tri-Taylor (Boundary Increase),"Tri-Taylor Historic District (Boundary Increase), Cook, Illinois",41.8954,-87.64616
00001336,AD,Uptown Square Historic District,Illinois,Cook,Chicago,"Roughly along Lawrence Ave., and Broadway",Listed,Add.doc.,FALSE,38,Architecture; Entertainment/Recreation; Transportation; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2000-11-08,NA,NA,NA,00001336,Uptown Square,"Uptown Square Historic District, Cook, Illinois",40.4863552,-88.9887556
79000830,NA,Villa Historic District,Illinois,Cook,Chicago,"Roughly bounded by Avondale, W. Addison, N. 40th and N. Hamlin Aves.",Listed,Single,FALSE,26.8,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892310,FALSE,FALSE,FALSE,TRUE,FALSE,1979-09-11,NA,NA,NA,79000830,Villa,"Villa Historic District, Cook, Illinois",42.26648,-89.090381
83000316,NA,Villa Historic District (Boundary Increase),Illinois,Cook,Chicago,3948-3952 and 3949-3953 W. Waveland Ave.,Listed,Single,FALSE,0.5,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892318,FALSE,FALSE,FALSE,TRUE,FALSE,1983-03-10,NA,"The Villa Apartments;See Also:Villa Historic District,091179",NA,83000316,Villa (Boundary Increase),"Villa Historic District (Boundary Increase), Cook, Illinois",42.26648,-89.090381
03000786,NA,Washington Square Historic District,Illinois,Cook,Chicago,"Washington Square, N. Dearborn St., from W. Walton St. to W. Chicago Ave.",Listed,Multiple,FALSE,12,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890992,FALSE,FALSE,FALSE,TRUE,FALSE,2003-08-21,NA,NA,NA,03000786,Washington Square,"Washington Square Historic District, Cook, Illinois",42.785646825259,-86.117883526191
10000311,AD,West Argyle Street Historic District (Additional Documentation),Illinois,Cook,Chicago,"Roughly bounded by N Sheridan Rd, W Ainslie St, N Broadway, and W Winona St",Listed,Add.doc.,FALSE,13.9,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28892588,FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-03,NA,NA,NA,10000311,West Argyle Street (Additional Documentation),"West Argyle Street Historic District (Additional Documentation), Cook, Illinois",41.8954,-87.64616
13000555,NA,West Argyle Street Historic District (Boundary Increase),Illinois,Cook,Chicago,N. Broadway & E. block face of N. Sheridan Rd. between W. Argyle St. & W. Winona Ave.,Listed,Single,FALSE,1,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-07-30,NA,NA,NA,13000555,West Argyle Street (Boundary Increase),"West Argyle Street Historic District (Boundary Increase), Cook, Illinois",41.8954,-87.64616
13000555,NA,West Argyle Street Historic District (Boundary Increase),Illinois,Cook,Chicago,N. Broadway & E. block face of N. Sheridan Rd. between W. Argyle St. & W. Winona Ave.,Listed,Single,FALSE,1,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-07-30,NA,NA,NA,13000555,West Argyle Street (Boundary Increase),"West Argyle Street Historic District (Boundary Increase), Cook, Illinois",41.8954,-87.64616
07001239,NA,West Burton Place Historic District,Illinois,Cook,Chicago,143-161 W Burton Pl,Listed,Single,FALSE,3,Architecture; Art,District,https://catalog.archives.gov/id/28892200,FALSE,FALSE,FALSE,TRUE,FALSE,2007-12-06,NA,NA,NA,07001239,West Burton Place,"West Burton Place Historic District, Cook, Illinois",40.489205,-88.98581
10000176,NA,West Chatham Bungalow Historic District,Illinois,Cook,Chicago,"Bounded roughly by S. Perry Ave (E), 82nd St. (S), S. Stewart Ave. (W), and W. 79th St. (N)",Listed,Multiple,FALSE,NA,NA,District,https://catalog.archives.gov/id/28890988,FALSE,FALSE,FALSE,TRUE,FALSE,2010-04-19,NA,NA,NA,10000176,West Chatham Bungalow,"West Chatham Bungalow Historic District, Cook, Illinois",41.8954,-87.64616
89001729,NA,West Jackson Historic District (Boundary Increase),Illinois,Cook,Chicago,1513 W. Adams St.,Listed,Single,FALSE,0.9,Architecture,Building,https://catalog.archives.gov/id/28892194,FALSE,FALSE,TRUE,FALSE,FALSE,1989-10-19,NA,"Pearson,James H.,House;See Also:West Jackson Historic Distri",NA,89001729,West Jackson (Boundary Increase),"West Jackson Historic District (Boundary Increase), Cook, Illinois",41.87440097506,-87.875371795804
12001238,NA,West Loop-Lasalle Street Historic District,Illinois,Cook,Chicago,"Roughly bounded by Wacker Dr., Wells, Van Buren & Clark Sts.",Listed,Single,FALSE,63,Architecture; Commerce; Politics/Government,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-06-01,NA,NA,NA,12001238,West Loop-Lasalle Street,"West Loop-Lasalle Street Historic District, Cook, Illinois",42.012108724953,-88.185607514441
100001342,BC,West Loop-Lasalle Street Historic District,Illinois,Cook,Chicago,330 S. Wells & 212 W. Van Buren Sts.,Listed,Boundary,FALSE,0.9,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2017-07-24,NA,NA,NA,12001238,West Loop-Lasalle Street,"West Loop-Lasalle Street Historic District, Cook, Illinois",42.012108724953,-88.185607514441
79000831,NA,Wicker Park Historic District,Illinois,Cook,Chicago,"Roughly bounded by Wood, Crystal and N. Caton Sts., Claremont and North Aves.",Listed,Single,FALSE,166,Architecture,District,https://catalog.archives.gov/id/28892182,FALSE,FALSE,TRUE,FALSE,FALSE,1979-06-20,NA,NA,NA,79000831,Wicker Park,"Wicker Park Historic District, Cook, Illinois",41.908055080732,-87.675992929337
100008874,RS,Wilmette Village Center Historic District,Illinois,Cook,Wilmette,1200 blk. of Washington Ct.; 1100 blks. of Central and Wilmette Aves.; 700 block of 12th St.,Listed,Resubmission,FALSE,10,Commerce; Architecture; Politics/Government; Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-07-06,NA,NA,NA,100008874,Wilmette Village Center,"Wilmette Village Center Historic District, Cook, Illinois",42.07705,-87.72821
04000975,NA,Wrightwood Bungalow Historic District,Illinois,Cook,Chicago,4600 and 4700 Blks of W. Wrightwood Ave.,Listed,Multiple,FALSE,11,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/28890976,FALSE,FALSE,FALSE,TRUE,FALSE,2004-09-15,NA,NA,NA,04000975,Wrightwood Bungalow,"Wrightwood Bungalow Historic District, Cook, Illinois",41.8954,-87.64616
95000985,NA,Palestine Commercial Historic District,Illinois,Crawford,Palestine,101--223 and 106--322 S. Main St.,Listed,Single,FALSE,8,Commerce; Architecture,District,https://catalog.archives.gov/id/28892688,FALSE,FALSE,FALSE,TRUE,FALSE,1995-08-04,NA,See Also:Fife Opera House,NA,95000985,Palestine Commercial,"Palestine Commercial Historic District, Crawford, Illinois",41.847255,-87.7295
91000083,NA,Greenup Commercial Historic District,Illinois,Cumberland,Greenup,"122 E.--123 W. Cumberland St., 102 N.--203 S. Kentucky St., 101 N. Mill St. and 101 E.--100 W. Illinois St.",Listed,Single,FALSE,6.1,Commerce; Architecture,District,https://catalog.archives.gov/id/28892696,FALSE,FALSE,FALSE,TRUE,FALSE,1991-02-21,NA,NA,NA,91000083,Greenup Commercial,"Greenup Commercial Historic District, Cumberland, Illinois",39.24643,-88.16476
78003104,NA,Sycamore Historic District,Illinois,De Kalb,Sycamore,Irregular pattern along Main and Somonauk Sts.,Listed,Single,FALSE,99,Architecture,District,https://catalog.archives.gov/id/28892708,FALSE,FALSE,TRUE,FALSE,FALSE,1978-05-02,NA,NA,NA,78003104,Sycamore,"Sycamore Historic District, De Kalb, Illinois",41.98753,-88.6862
06000011,NA,Downtown Hinsdale Historic District,Illinois,Du Page,Hinsdale,"Roughly Bounded by Maple St., Lincoln St., Garfield St. and Second St.",Listed,Single,FALSE,17,Commerce; Architecture,District,https://catalog.archives.gov/id/28892790,FALSE,FALSE,FALSE,TRUE,FALSE,2006-05-30,NA,NA,NA,06000011,Downtown Hinsdale,"Downtown Hinsdale Historic District, Du Page, Illinois",41.803685,-87.9272362
13000716,NA,Glen Ellyn Downtown North Historic District,Illinois,Du Page,Glen Ellyn,"Main  St., Crescent Blvd., & Pennsylvania Ave.",Listed,Single,FALSE,5.5,Commerce; Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-18,NA,NA,NA,13000716,Glen Ellyn Downtown North,"Glen Ellyn Downtown North Historic District, Du Page, Illinois",41.876249,-88.067034
13000717,NA,Glen Ellyn Downtown South Historic District,Illinois,Du Page,Glen Ellyn,"Main & Duane Sts., Hillside Ave.",Listed,Single,FALSE,6.7,Commerce; Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-09-18,NA,NA,NA,13000717,Glen Ellyn Downtown South,"Glen Ellyn Downtown South Historic District, Du Page, Illinois",41.876249,-88.067034
